GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34
8600000US04003,04003,ZCTA5 04003,216,73,0,10,216,73,69.9,15.0,-,**,69.9,15.0,10.6,11.9,-,**,10.6,11.9,22.2,22.0,-,**,22.2,22.0,24.5,21.7,-,**,24.5,21.7,100.0,9.9,-,**,100.0,9.9,100.0,9.9,-,**,100.0,9.9,0.0,9.9,-,**,0.0,9.9,0.0,9.9,-,**,0.0,9.9,0.0,9.9,-,**,0.0,9.9,0.0,9.9,-,**,0.0,9.9,0.0,9.9,-,**,0.0,9.9,0.0,9.9,-,**,0.0,9.9,0.0,9.9,-,**,0.0,9.9,100.0,9.9,-,**,100.0,9.9,73750,42772,-,**,73750,42772,147,65,0,10,147,65,14.3,13.4,-,**,14.3,13.4,27.9,26.6,-,**,27.9,26.6,57.8,25.9,-,**,57.8,25.9,0.0,(X),(X),(X),(X),(X)
8600000US04005,04005,ZCTA5 04005,9377,402,2017,349,7360,528,34.3,2.4,26.0,5.8,36.6,3.1,29.2,3.4,50.8,9.4,23.2,3.0,15.1,2.5,36.1,9.1,9.4,2.1,27.2,3.1,41.2,9.1,23.4,3.4,98.5,0.7,97.0,3.0,98.9,0.7,96.4,1.0,93.3,4.0,97.3,1.2,0.0,0.2,0.0,1.1,0.0,0.3,0.5,0.4,0.7,1.2,0.5,0.6,1.5,0.7,2.9,2.7,1.2,0.8,0.0,0.2,0.0,1.1,0.0,0.3,0.0,0.2,0.0,1.1,0.0,0.3,1.5,0.7,3.0,3.0,1.1,0.7,1.7,1.1,1.1,1.8,1.9,1.3,95.1,1.5,92.2,4.4,95.9,1.8,46775,2136,22545,4847,54534,3778,5421,243,1226,252,4195,298,11.7,2.8,11.8,9.1,11.7,2.6,32.2,3.7,55.1,11.7,25.5,4.1,56.1,4.2,33.0,11.2,62.8,4.2,0.4,(X),(X),(X),(X),(X)
8600000US04006,04006,ZCTA5 04006,64,34,0,10,64,34,32.8,26.0,-,**,32.8,26.0,0.0,28.9,-,**,0.0,28.9,28.1,29.5,-,**,28.1,29.5,15.6,19.0,-,**,15.6,19.0,100.0,28.9,-,**,100.0,28.9,100.0,28.9,-,**,100.0,28.9,0.0,28.9,-,**,0.0,28.9,0.0,28.9,-,**,0.0,28.9,0.0,28.9,-,**,0.0,28.9,0.0,28.9,-,**,0.0,28.9,0.0,28.9,-,**,0.0,28.9,0.0,28.9,-,**,0.0,28.9,0.0,28.9,-,**,0.0,28.9,100.0,28.9,-,**,100.0,28.9,34464,18131,-,**,34464,18131,16,14,0,10,16,14,37.5,50.3,-,**,37.5,50.3,25.0,41.8,-,**,25.0,41.8,37.5,49.2,-,**,37.5,49.2,0.0,(X),(X),(X),(X),(X)
8600000US04008,04008,ZCTA5 04008,1176,141,129,56,1047,157,29.9,6.3,3.9,5.9,33.1,7.4,30.4,7.7,72.9,18.1,25.1,7.9,5.4,3.8,29.5,23.9,2.4,3.0,20.3,6.7,58.1,23.2,15.7,6.5,100.0,1.9,100.0,15.9,100.0,2.1,99.7,0.4,100.0,15.9,99.7,0.5,0.0,1.9,0.0,15.9,0.0,2.1,0.3,0.4,0.0,15.9,0.3,0.5,0.0,1.9,0.0,15.9,0.0,2.1,0.0,1.9,0.0,15.9,0.0,2.1,0.0,1.9,0.0,15.9,0.0,2.1,0.0,1.9,0.0,15.9,0.0,2.1,4.2,3.5,20.2,24.5,2.2,2.8,95.6,3.6,79.8,24.5,97.5,2.9,65658,34589,32411,9895,71719,14337,748,87,94,51,654,97,11.1,6.1,17.0,17.7,10.2,6.8,25.0,8.3,41.5,27.5,22.6,8.5,63.9,9.6,41.5,28.1,67.1,9.9,1.8,(X),(X),(X),(X),(X)
8600000US04009,04009,ZCTA5 04009,2107,150,371,155,1736,186,45.9,8.4,45.3,17.9,46.0,9.5,30.4,7.3,32.6,21.3,30.0,7.5,21.7,5.9,63.3,16.1,12.8,5.2,31.4,8.9,49.1,20.8,27.6,8.6,100.0,1.1,100.0,5.9,100.0,1.3,100.0,1.1,100.0,5.9,100.0,1.3,0.0,1.1,0.0,5.9,0.0,1.3,0.0,1.1,0.0,5.9,0.0,1.3,0.0,1.1,0.0,5.9,0.0,1.3,0.0,1.1,0.0,5.9,0.0,1.3,0.0,1.1,0.0,5.9,0.0,1.3,0.0,1.1,0.0,5.9,0.0,1.3,0.7,1.2,0.0,5.9,0.9,1.4,99.3,1.2,100.0,5.9,99.1,1.4,42808,11894,11788,5498,52739,8641,1465,120,184,104,1281,151,23.9,7.8,59.2,26.8,18.8,7.1,32.2,9.1,31.5,25.9,32.3,9.6,43.9,9.4,9.2,14.6,48.9,9.6,2.8,(X),(X),(X),(X),(X)
8600000US04010,04010,ZCTA5 04010,491,63,66,25,425,63,50.1,7.4,33.3,18.1,52.7,8.2,25.1,5.6,33.3,19.6,23.8,6.3,8.8,4.0,34.8,17.1,4.7,3.3,28.9,6.1,42.4,18.4,26.8,6.4,100.0,4.5,100.0,28.2,100.0,5.2,100.0,4.5,100.0,28.2,100.0,5.2,0.0,4.5,0.0,28.2,0.0,5.2,0.0,4.5,0.0,28.2,0.0,5.2,0.0,4.5,0.0,28.2,0.0,5.2,0.0,4.5,0.0,28.2,0.0,5.2,0.0,4.5,0.0,28.2,0.0,5.2,0.0,4.5,0.0,28.2,0.0,5.2,0.0,4.5,0.0,28.2,0.0,5.2,100.0,4.5,100.0,28.2,100.0,5.2,55347,8469,25000,11187,59375,8569,327,48,37,20,290,49,13.1,6.3,16.2,15.9,12.8,6.6,18.0,6.4,27.0,18.7,16.9,6.4,68.8,7.6,56.8,22.0,70.3,7.8,1.2,(X),(X),(X),(X),(X)
8600000US04011,04011,ZCTA5 04011,8316,430,1033,207,7283,456,47.8,2.8,33.8,7.3,49.8,3.2,23.0,2.2,38.9,10.0,20.8,2.4,10.1,2.2,36.0,10.2,6.5,1.8,28.3,3.0,49.8,11.4,25.3,3.2,98.7,0.8,99.0,1.6,98.6,0.8,95.6,1.5,91.5,6.2,96.2,1.5,0.9,0.7,0.0,2.2,1.0,0.8,0.8,0.7,2.6,3.0,0.5,0.6,1.0,0.9,4.9,5.9,0.5,0.6,0.2,0.3,0.0,2.2,0.2,0.3,0.2,0.3,0.0,2.2,0.2,0.3,1.3,0.8,1.0,1.6,1.4,0.8,0.9,0.7,2.7,3.3,0.6,0.5,94.9,1.7,90.0,6.7,95.6,1.5,55833,6342,19409,4286,63932,4257,4791,244,519,148,4272,300,19.1,2.8,22.5,13.9,18.7,2.7,23.7,3.9,41.0,15.2,21.6,3.7,57.2,3.7,36.4,16.9,59.7,3.6,0.3,(X),(X),(X),(X),(X)
8600000US04015,04015,ZCTA5 04015,1568,133,226,87,1342,189,33.5,6.4,3.1,5.0,38.7,7.6,37.0,7.9,67.7,19.8,31.8,8.0,17.5,6.3,25.2,16.9,16.2,6.7,26.7,7.7,49.6,22.5,22.8,7.8,98.2,2.0,100.0,9.5,97.8,2.4,96.0,2.8,92.5,8.2,96.6,3.2,0.0,1.4,0.0,9.5,0.0,1.7,2.1,2.2,7.5,8.2,1.2,2.0,0.0,1.4,0.0,9.5,0.0,1.7,0.0,1.4,0.0,9.5,0.0,1.7,0.0,1.4,0.0,9.5,0.0,1.7,1.8,2.0,0.0,9.5,2.2,2.4,0.0,1.4,0.0,9.5,0.0,1.7,96.0,2.8,92.5,8.2,96.6,3.2,51327,11574,30900,5996,55000,19393,1077,116,209,89,868,163,9.5,4.2,13.9,12.3,8.4,4.0,30.7,9.2,35.9,20.2,29.5,9.8,59.8,10.0,50.2,22.6,62.1,10.3,2.0,(X),(X),(X),(X),(X)
8600000US04017,04017,ZCTA5 04017,237,53,8,12,229,51,71.3,10.0,0.0,87.2,73.8,9.5,13.1,7.5,0.0,87.2,13.5,7.7,9.3,6.4,100.0,87.2,6.1,4.5,27.4,9.0,0.0,87.2,28.4,8.8,100.0,9.1,100.0,87.2,100.0,9.4,100.0,9.1,100.0,87.2,100.0,9.4,0.0,9.1,0.0,87.2,0.0,9.4,0.0,9.1,0.0,87.2,0.0,9.4,0.0,9.1,0.0,87.2,0.0,9.4,0.0,9.1,0.0,87.2,0.0,9.4,0.0,9.1,0.0,87.2,0.0,9.4,0.0,9.1,0.0,87.2,0.0,9.4,0.0,9.1,0.0,87.2,0.0,9.4,100.0,9.1,100.0,87.2,100.0,9.4,57321,19224,-,**,58750,21225,145,40,8,12,137,39,17.2,8.7,0.0,87.2,18.2,8.9,31.7,13.1,100.0,87.2,27.7,12.8,51.0,12.9,0.0,87.2,54.0,13.7,0.0,(X),(X),(X),(X),(X)
8600000US04019,04019,ZCTA5 04019,0,10,0,10,0,10,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,10,0,10,0,10,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X)
8600000US04020,04020,ZCTA5 04020,563,61,146,44,417,56,41.6,6.6,45.9,17.6,40.0,8.2,36.2,6.9,37.7,17.1,35.7,8.7,21.7,6.9,57.5,15.5,9.1,6.0,32.1,7.3,58.9,15.9,22.8,6.2,98.2,2.1,100.0,14.2,97.6,2.7,98.2,2.1,100.0,14.2,97.6,2.7,0.0,3.9,0.0,14.2,0.0,5.2,0.0,3.9,0.0,14.2,0.0,5.2,0.0,3.9,0.0,14.2,0.0,5.2,0.0,3.9,0.0,14.2,0.0,5.2,0.0,3.9,0.0,14.2,0.0,5.2,1.8,2.1,0.0,14.2,2.4,2.7,0.0,3.9,0.0,14.2,0.0,5.2,98.2,2.1,100.0,14.2,97.6,2.7,40069,8647,14352,3233,52679,8744,390,60,83,34,307,56,18.5,5.7,27.7,16.5,16.0,5.9,34.1,8.4,56.6,17.6,28.0,10.1,47.4,8.1,15.7,12.7,56.0,9.5,2.5,(X),(X),(X),(X),(X)
8600000US04021,04021,ZCTA5 04021,2173,128,9,15,2164,129,35.0,5.6,100.0,82.2,34.8,5.5,41.6,6.0,0.0,82.3,41.7,6.0,2.7,2.1,0.0,82.3,2.7,2.1,14.2,4.5,100.0,82.2,13.9,4.5,100.0,1.0,100.0,82.2,100.0,1.0,98.8,1.4,100.0,82.2,98.8,1.4,0.0,1.0,0.0,82.3,0.0,1.0,0.0,1.0,0.0,82.3,0.0,1.0,1.2,1.4,0.0,82.3,1.2,1.4,0.0,1.0,0.0,82.3,0.0,1.0,0.0,1.0,0.0,82.3,0.0,1.0,0.0,1.0,0.0,82.3,0.0,1.0,0.4,0.6,0.0,82.3,0.4,0.6,98.4,1.5,100.0,82.2,98.4,1.5,94428,13178,-,**,94309,12547,1747,124,9,15,1738,125,8.5,4.2,0.0,82.3,8.6,4.2,25.3,6.9,0.0,82.3,25.4,6.9,66.2,7.8,100.0,82.2,66.0,7.9,1.4,(X),(X),(X),(X),(X)
8600000US04022,04022,ZCTA5 04022,471,56,60,30,411,57,44.4,8.2,18.3,15.2,48.2,8.8,24.8,7.1,55.0,27.0,20.4,5.5,12.5,6.0,38.3,29.6,8.8,4.8,25.3,6.6,16.7,13.9,26.5,7.0,100.0,4.7,100.0,30.3,100.0,5.3,100.0,4.7,100.0,30.3,100.0,5.3,0.0,4.7,0.0,30.3,0.0,5.3,0.0,4.7,0.0,30.3,0.0,5.3,0.0,4.7,0.0,30.3,0.0,5.3,0.0,4.7,0.0,30.3,0.0,5.3,0.0,4.7,0.0,30.3,0.0,5.3,0.0,4.7,0.0,30.3,0.0,5.3,0.0,4.7,0.0,30.3,0.0,5.3,100.0,4.7,100.0,30.3,100.0,5.3,49803,6386,21923,11075,53125,7979,320,50,39,20,281,50,14.4,6.2,17.9,17.8,13.9,6.7,29.4,9.2,35.9,31.3,28.5,9.2,56.3,9.2,46.2,28.2,57.7,9.3,0.4,(X),(X),(X),(X),(X)
8600000US04024,04024,ZCTA5 04024,221,40,28,16,193,39,37.6,8.9,39.3,29.4,37.3,9.7,39.8,10.7,35.7,30.5,40.4,12.1,8.1,6.3,25.0,27.8,5.7,6.3,24.0,9.5,39.3,31.0,21.8,10.1,100.0,9.7,100.0,46.6,100.0,11.0,100.0,9.7,100.0,46.6,100.0,11.0,0.0,9.7,0.0,46.6,0.0,11.0,0.0,9.7,0.0,46.6,0.0,11.0,0.0,9.7,0.0,46.6,0.0,11.0,0.0,9.7,0.0,46.6,0.0,11.0,0.0,9.7,0.0,46.6,0.0,11.0,0.0,9.7,0.0,46.6,0.0,11.0,0.0,9.7,0.0,46.6,0.0,11.0,100.0,9.7,100.0,46.6,100.0,11.0,65197,4099,71250,33541,65197,10148,163,35,17,13,146,36,7.4,5.2,0.0,59.8,8.2,5.9,20.9,8.8,17.6,27.4,21.2,9.3,71.8,10.0,82.4,27.4,70.5,10.7,5.9,(X),(X),(X),(X),(X)
8600000US04027,04027,ZCTA5 04027,2218,195,289,131,1929,267,26.2,6.5,11.1,13.0,28.5,7.5,42.0,6.8,74.4,19.5,37.1,7.6,12.5,6.0,29.1,21.3,10.1,6.5,27.6,8.6,71.3,24.8,21.1,8.7,100.0,1.0,100.0,7.5,100.0,1.2,100.0,1.0,100.0,7.5,100.0,1.2,0.0,1.0,0.0,7.5,0.0,1.2,0.0,1.0,0.0,7.5,0.0,1.2,0.0,1.0,0.0,7.5,0.0,1.2,0.0,1.0,0.0,7.5,0.0,1.2,0.0,1.0,0.0,7.5,0.0,1.2,0.0,1.0,0.0,7.5,0.0,1.2,0.0,1.0,0.0,7.5,0.0,1.2,100.0,1.0,100.0,7.5,100.0,1.2,62870,14584,33175,18900,66589,7048,1648,174,237,118,1411,241,6.4,5.6,0.0,9.1,7.5,6.5,34.4,11.3,33.3,29.9,34.6,11.9,59.2,11.9,66.7,29.9,57.9,12.1,1.4,(X),(X),(X),(X),(X)
8600000US04029,04029,ZCTA5 04029,750,74,64,21,686,76,43.6,7.1,51.6,18.1,42.9,7.3,19.7,5.0,37.5,16.8,18.1,5.3,8.1,3.8,25.0,18.7,6.6,3.5,24.9,6.6,32.8,17.2,24.2,7.1,99.1,0.9,89.1,10.7,100.0,3.2,98.1,1.6,82.8,15.5,99.6,0.7,0.0,3.0,0.0,28.9,0.0,3.2,0.9,1.0,6.3,9.1,0.4,0.7,0.0,3.0,0.0,28.9,0.0,3.2,0.0,3.0,0.0,28.9,0.0,3.2,0.0,3.0,0.0,28.9,0.0,3.2,0.9,0.9,10.9,10.7,0.0,3.2,0.0,3.0,0.0,28.9,0.0,3.2,98.1,1.6,82.8,15.5,99.6,0.7,50500,4619,24250,4259,52818,3605,469,53,59,22,410,54,16.2,6.0,23.7,13.4,15.1,6.3,27.3,6.3,32.2,15.8,26.6,6.4,56.5,7.9,44.1,17.3,58.3,8.0,0.0,(X),(X),(X),(X),(X)
8600000US04030,04030,ZCTA5 04030,900,184,140,68,760,180,35.1,11.6,50.7,29.0,32.2,12.7,34.8,11.7,47.1,30.2,32.5,13.4,9.9,7.0,52.9,30.2,2.0,3.2,32.9,12.5,39.3,28.3,31.7,14.8,100.0,2.5,100.0,14.8,100.0,2.9,100.0,2.5,100.0,14.8,100.0,2.9,0.0,2.5,0.0,14.8,0.0,2.9,0.0,2.5,0.0,14.8,0.0,2.9,0.0,2.5,0.0,14.8,0.0,2.9,0.0,2.5,0.0,14.8,0.0,2.9,0.0,2.5,0.0,14.8,0.0,2.9,0.0,2.5,0.0,14.8,0.0,2.9,0.0,2.5,0.0,14.8,0.0,2.9,100.0,2.5,100.0,14.8,100.0,2.9,61934,13215,47115,39243,64295,16259,726,172,94,56,632,172,8.4,6.0,29.8,29.6,5.2,5.1,29.6,14.4,23.4,28.1,30.5,15.5,62.0,14.0,46.8,36.6,64.2,15.9,0.0,(X),(X),(X),(X),(X)
8600000US04032,04032,ZCTA5 04032,3133,162,239,104,2894,185,37.7,6.1,36.0,24.9,37.9,6.3,34.8,4.8,44.4,23.9,34.0,4.9,8.4,4.1,46.9,28.3,5.2,3.5,22.3,5.8,52.3,28.4,19.8,5.5,97.6,2.2,100.0,9.0,97.4,2.4,94.7,2.4,100.0,9.0,94.3,2.5,0.4,0.6,0.0,9.0,0.4,0.7,0.0,0.7,0.0,9.0,0.0,0.8,2.0,1.9,0.0,9.0,2.2,2.1,0.5,0.8,0.0,9.0,0.6,0.9,0.0,0.7,0.0,9.0,0.0,0.8,2.4,2.2,0.0,9.0,2.6,2.4,0.5,0.7,0.0,9.0,0.6,0.7,94.4,2.4,100.0,9.0,94.0,2.5,72526,10539,21635,19193,78017,11436,2267,138,139,70,2128,149,13.9,6.7,10.1,15.3,14.1,6.9,23.3,6.0,61.9,26.7,20.8,5.4,62.9,7.5,28.1,24.2,65.1,7.6,1.2,(X),(X),(X),(X),(X)
8600000US04037,04037,ZCTA5 04037,1461,101,172,69,1289,118,45.4,7.4,45.9,20.8,45.4,8.0,20.1,4.3,33.1,15.6,18.3,4.4,14.4,5.4,42.4,21.3,10.7,5.4,25.8,5.7,73.3,17.1,19.5,5.3,99.4,0.9,100.0,12.2,99.3,1.0,99.4,0.9,100.0,12.2,99.3,1.0,0.0,1.5,0.0,12.2,0.0,1.7,0.0,1.5,0.0,12.2,0.0,1.7,0.0,1.5,0.0,12.2,0.0,1.7,0.0,1.5,0.0,12.2,0.0,1.7,0.0,1.5,0.0,12.2,0.0,1.7,0.6,0.9,0.0,12.2,0.7,1.0,0.0,1.5,0.0,12.2,0.0,1.7,99.4,0.9,100.0,12.2,99.3,1.0,42287,9143,21974,5541,47802,8127,891,70,94,37,797,82,22.6,6.3,14.9,15.8,23.5,7.0,27.3,6.4,45.7,21.8,25.1,6.8,50.2,6.4,39.4,21.7,51.4,6.8,0.8,(X),(X),(X),(X),(X)
8600000US04038,04038,ZCTA5 04038,5928,263,381,117,5547,274,31.1,3.5,28.3,15.9,31.3,3.9,33.9,3.5,37.0,16.3,33.7,3.7,5.2,2.1,28.6,15.7,3.6,1.9,17.9,3.1,51.2,17.5,15.6,3.3,98.4,1.2,92.1,11.0,98.8,1.1,97.0,1.8,84.0,14.4,97.9,1.4,0.9,1.0,0.0,5.7,0.9,1.0,0.1,0.2,1.8,3.7,0.0,0.4,0.0,0.4,0.0,5.7,0.0,0.4,0.0,0.4,0.0,5.7,0.0,0.4,0.4,0.6,6.3,9.2,0.0,0.4,1.6,1.2,7.9,11.0,1.2,1.1,0.5,0.6,0.0,5.7,0.5,0.6,96.5,1.9,84.0,14.4,97.4,1.6,74563,6556,23729,3951,78525,5791,4256,222,241,97,4015,222,10.1,3.1,12.0,13.8,10.0,3.3,20.5,4.3,31.1,25.0,19.9,4.3,69.4,4.0,56.8,25.9,70.2,4.0,0.5,(X),(X),(X),(X),(X)
8600000US04039,04039,ZCTA5 04039,2769,206,207,119,2562,262,29.0,4.6,14.0,16.0,30.2,5.1,37.9,6.0,85.0,16.7,34.1,4.9,9.3,4.5,65.2,28.5,4.8,3.9,23.7,5.0,56.0,32.6,21.0,5.5,99.0,1.3,98.1,3.9,99.1,1.4,98.2,1.5,98.1,3.9,98.2,1.6,0.0,0.8,0.0,10.3,0.0,0.9,0.0,0.8,0.0,10.3,0.0,0.9,0.3,0.6,0.0,10.3,0.3,0.6,0.0,0.8,0.0,10.3,0.0,0.9,0.5,0.8,0.0,10.3,0.6,0.8,1.0,1.3,1.9,3.9,0.9,1.4,2.9,2.1,0.0,10.3,3.1,2.2,95.8,2.5,98.1,3.9,95.7,2.7,66887,8348,21069,2869,70488,5662,2013,152,185,117,1828,192,7.5,2.7,4.9,9.1,7.7,2.8,28.6,7.7,69.7,30.5,24.5,7.3,63.9,7.4,25.4,28.9,67.8,7.5,1.2,(X),(X),(X),(X),(X)
8600000US04040,04040,ZCTA5 04040,1367,83,220,59,1147,104,53.4,5.0,40.9,13.6,55.8,5.8,21.9,3.9,47.7,14.4,16.9,4.6,8.9,2.8,29.5,13.0,4.9,2.4,26.3,5.6,37.7,13.0,24.1,6.0,99.8,0.4,100.0,9.7,99.7,0.4,98.3,1.6,100.0,9.7,98.0,1.8,0.8,1.3,0.0,9.7,1.0,1.5,0.3,0.5,0.0,9.7,0.3,0.6,0.4,0.6,0.0,9.7,0.4,0.7,0.0,1.6,0.0,9.7,0.0,1.9,0.0,1.6,0.0,9.7,0.0,1.9,0.2,0.4,0.0,9.7,0.3,0.4,0.0,1.6,0.0,9.7,0.0,1.9,98.3,1.6,100.0,9.7,98.0,1.8,55034,5649,27375,23883,58350,6507,904,66,155,49,749,78,22.6,5.0,17.4,12.6,23.6,5.5,32.4,7.0,27.7,19.7,33.4,7.1,45.0,7.2,54.8,23.1,43.0,6.7,0.1,(X),(X),(X),(X),(X)
8600000US04041,04041,ZCTA5 04041,581,53,74,26,507,56,48.2,6.6,50.0,19.7,47.9,7.2,28.1,6.5,35.1,19.5,27.0,6.1,15.3,4.4,64.9,20.5,8.1,4.1,29.1,6.2,73.0,16.3,22.7,6.0,100.0,3.8,100.0,25.8,100.0,4.3,99.3,1.1,100.0,25.8,99.2,1.2,0.0,3.8,0.0,25.8,0.0,4.3,0.0,3.8,0.0,25.8,0.0,4.3,0.7,1.1,0.0,25.8,0.8,1.2,0.0,3.8,0.0,25.8,0.0,4.3,0.0,3.8,0.0,25.8,0.0,4.3,0.0,3.8,0.0,25.8,0.0,4.3,0.0,3.8,0.0,25.8,0.0,4.3,99.3,1.1,100.0,25.8,99.2,1.2,42455,4886,19583,7866,45583,8929,405,50,34,19,371,49,18.5,6.5,8.8,13.1,19.4,6.7,28.4,8.4,64.7,32.8,25.1,8.2,53.1,8.1,26.5,28.8,55.5,8.9,1.0,(X),(X),(X),(X),(X)
8600000US04042,04042,ZCTA5 04042,1726,104,264,84,1462,121,35.7,6.1,46.2,21.6,33.9,7.2,26.1,4.3,20.8,16.5,27.1,5.9,9.3,3.9,28.4,20.8,5.9,4.1,30.6,6.4,79.2,18.8,21.8,6.5,99.1,1.5,100.0,8.2,99.0,1.8,99.1,1.5,100.0,8.2,99.0,1.8,0.0,1.3,0.0,8.2,0.0,1.5,0.0,1.3,0.0,8.2,0.0,1.5,0.0,1.3,0.0,8.2,0.0,1.5,0.0,1.3,0.0,8.2,0.0,1.5,0.0,1.3,0.0,8.2,0.0,1.5,0.9,1.5,0.0,8.2,1.0,1.8,0.0,1.3,0.0,8.2,0.0,1.5,99.1,1.5,100.0,8.2,99.0,1.8,62016,10751,29345,9991,67921,6625,1157,111,110,60,1047,121,5.8,3.5,0.0,18.4,6.4,3.9,26.9,8.0,52.7,32.8,24.2,8.4,67.3,8.7,47.3,32.8,69.4,8.8,0.5,(X),(X),(X),(X),(X)
8600000US04043,04043,ZCTA5 04043,4577,186,280,130,4297,227,52.6,4.7,55.0,26.5,52.5,4.8,25.2,3.1,35.7,23.6,24.6,3.3,4.8,2.3,23.6,19.3,3.6,2.2,25.6,4.9,58.2,24.5,23.4,5.2,99.8,0.3,100.0,7.7,99.8,0.3,99.0,0.8,100.0,7.7,98.9,0.9,0.0,0.5,0.0,7.7,0.0,0.5,0.5,0.6,0.0,7.7,0.6,0.6,0.0,0.5,0.0,7.7,0.0,0.5,0.0,0.5,0.0,7.7,0.0,0.5,0.3,0.5,0.0,7.7,0.3,0.5,0.2,0.3,0.0,7.7,0.2,0.3,0.3,0.6,0.0,7.7,0.4,0.6,98.6,1.0,100.0,7.7,98.5,1.1,72489,8022,18902,9437,76209,5536,3151,176,203,114,2948,199,11.6,4.1,27.1,29.8,10.5,3.8,26.3,5.3,15.3,13.6,27.1,5.5,62.1,6.0,57.6,27.2,62.4,5.8,0.0,(X),(X),(X),(X),(X)
8600000US04046,04046,ZCTA5 04046,3081,161,181,83,2900,202,43.7,4.4,49.7,23.8,43.3,4.7,25.7,4.0,49.7,24.4,24.2,4.1,5.0,2.2,0.0,11.7,5.3,2.3,21.2,4.3,56.9,24.0,19.0,3.9,99.6,0.5,100.0,11.7,99.6,0.5,96.1,2.4,100.0,11.7,95.8,2.5,2.7,2.1,0.0,11.7,2.8,2.2,0.5,0.8,0.0,11.7,0.6,0.9,0.1,0.2,0.0,11.7,0.1,0.2,0.0,0.7,0.0,11.7,0.0,0.8,0.3,0.5,0.0,11.7,0.3,0.5,0.4,0.5,0.0,11.7,0.4,0.5,0.0,0.7,0.0,11.7,0.0,0.8,96.1,2.4,100.0,11.7,95.8,2.5,69225,5390,46719,35677,70429,6184,2016,135,67,44,1949,152,12.2,3.6,0.0,27.9,12.6,3.7,23.8,4.6,38.8,33.4,23.3,4.4,64.0,5.6,61.2,33.4,64.1,5.5,0.0,(X),(X),(X),(X),(X)
