GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
8600000US04927,04927,ZCTA5 04927,1368,116,44375,12607,99.2,1.2,45122,12094,0.8,1.2,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.8,1.2,-,**,99.2,1.2,45122,12094,1.5,1.7,-,**,34.1,6.2,33000,7805,48.7,7.4,49531,20393,15.8,5.2,33790,12212,1018,81,45625,8179,46.3,8.2,27488,6805,53.7,8.2,60964,10493,72.8,9.3,60785,10913,24.3,9.1,25160,1767,2.9,3.0,-,**,350,102,30185,14961,54.6,19.8,32977,12319,34.3,14.7,24643,18517,20.3,18.7,34153,89821,45.4,19.8,19219,20888,45.4,19.8,19219,20888,0.0,6.2,-,**,20.3,(X),(X),(X),16.8,(X),(X),(X),18.3,(X),(X),(X)
8600000US04928,04928,ZCTA5 04928,834,66,43500,10193,100.0,2.7,43500,10193,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,100.0,2.7,43500,10193,0.0,2.7,-,**,29.9,5.7,64567,12975,38.8,5.9,50769,14320,31.3,5.4,21128,2504,544,65,51806,10445,36.6,7.0,50417,13876,63.4,7.0,56103,17523,73.5,9.7,59861,8894,16.9,7.7,21786,20625,9.6,7.2,48700,1318,290,70,14524,7003,57.6,13.2,12235,4303,50.7,13.9,11477,2146,6.9,8.2,-,**,42.4,13.2,32083,36246,27.6,12.0,14184,642,14.8,8.9,67344,61891,29.9,(X),(X),(X),36.2,(X),(X),(X),17.9,(X),(X),(X)
8600000US04929,04929,ZCTA5 04929,380,52,41406,4552,100.0,5.7,41406,4552,0.0,5.7,-,**,0.0,5.7,-,**,0.0,5.7,-,**,0.0,5.7,-,**,0.0,5.7,-,**,0.0,5.7,-,**,1.1,2.0,-,**,98.9,2.0,41719,4538,2.9,3.7,-,**,29.5,9.5,55833,24906,44.7,9.8,42500,12730,22.9,6.8,31750,7887,230,40,46111,5280,37.0,9.4,45893,8234,63.0,9.4,46875,11634,75.2,11.7,48594,8258,20.9,10.6,37813,10722,3.9,4.8,81875,59010,150,40,15972,3144,39.3,14.5,25938,27094,19.3,8.5,14464,2070,20.0,12.9,59688,22442,60.7,14.5,14485,2529,44.0,15.4,13824,1782,16.7,13.6,142625,209229,26.1,(X),(X),(X),25.2,(X),(X),(X),23.3,(X),(X),(X)
8600000US04930,04930,ZCTA5 04930,1843,107,37986,12183,100.0,1.2,37986,12183,0.0,1.2,-,**,0.0,1.2,-,**,0.0,1.2,-,**,0.0,1.2,-,**,0.0,1.2,-,**,0.0,1.2,-,**,1.8,2.1,-,**,98.2,2.1,40172,12617,0.0,1.2,-,**,23.0,5.5,37344,32615,46.9,5.7,46944,12083,30.1,5.2,29375,5913,1177,106,49101,3409,27.3,6.2,52411,14401,72.7,6.2,48586,3914,67.5,7.5,57135,6621,17.1,6.2,17463,9281,15.5,6.0,26905,30026,666,135,20909,6752,67.7,11.2,16285,5861,56.8,10.6,15903,5174,11.0,6.7,39464,76879,32.3,11.2,28092,11468,24.0,10.0,24773,6331,8.3,9.0,78191,2816,32.6,(X),(X),(X),30.8,(X),(X),(X),31.2,(X),(X),(X)
8600000US04932,04932,ZCTA5 04932,503,57,48188,9874,96.2,2.8,47667,13215,0.0,4.4,-,**,1.8,1.8,-,**,1.0,1.6,-,**,0.0,4.4,-,**,0.0,4.4,-,**,1.0,1.4,-,**,0.0,4.4,-,**,96.2,2.8,47667,13215,6.2,4.0,32375,66429,26.8,6.4,37917,17752,44.9,7.1,61111,13423,22.1,5.1,34688,30634,364,48,56667,14323,37.6,7.1,81250,14976,62.4,7.1,48516,8866,83.2,6.8,65938,10638,6.9,4.7,11563,41725,9.9,5.0,41667,13999,139,37,16250,12233,57.6,16.3,15000,8884,41.0,14.8,12841,3938,16.5,11.2,31625,15103,42.4,16.3,23750,47890,28.8,14.3,8750,14656,13.7,11.1,53194,8321,21.7,(X),(X),(X),21.2,(X),(X),(X),16.5,(X),(X),(X)
8600000US04933,04933,ZCTA5 04933,19,31,-,**,100.0,56.6,-,**,0.0,56.6,-,**,0.0,56.6,-,**,0.0,56.6,-,**,0.0,56.6,-,**,0.0,56.6,-,**,0.0,56.6,-,**,0.0,56.6,-,**,100.0,56.6,-,**,0.0,56.6,-,**,100.0,56.6,-,**,0.0,56.6,-,**,0.0,56.6,-,**,19,31,-,**,100.0,56.6,-,**,0.0,56.6,-,**,0.0,56.6,-,**,0.0,56.6,-,**,100.0,56.6,-,**,0,10,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0.0,(X),(X),(X),0.0,(X),(X),(X),-,(X),(X),(X)
8600000US04936,04936,ZCTA5 04936,86,28,41071,7778,100.0,22.7,41071,7778,0.0,22.7,-,**,0.0,22.7,-,**,0.0,22.7,-,**,0.0,22.7,-,**,0.0,22.7,-,**,0.0,22.7,-,**,0.0,22.7,-,**,100.0,22.7,41071,7778,0.0,22.7,-,**,20.9,18.8,80625,44452,34.9,18.0,58125,9547,44.2,18.9,33750,7228,57,20,41964,7444,5.3,6.8,-,**,94.7,6.8,42500,12354,100.0,31.4,41964,7444,0.0,31.4,-,**,0.0,31.4,-,**,29,21,33438,79129,86.2,18.5,32361,103793,86.2,18.5,32361,103793,0.0,45.8,-,**,13.8,18.5,-,**,13.8,18.5,-,**,0.0,45.8,-,**,48.8,(X),(X),(X),54.4,(X),(X),(X),37.9,(X),(X),(X)
8600000US04937,04937,ZCTA5 04937,2702,213,46467,6044,95.1,2.6,46087,6654,0.0,0.8,-,**,0.0,0.8,-,**,1.1,1.5,-,**,0.4,0.7,-,**,0.0,0.8,-,**,3.3,2.0,63750,43179,0.0,0.8,-,**,95.1,2.6,46087,6654,4.4,3.4,26030,6039,32.3,5.6,56116,19075,41.3,5.6,48056,14047,22.0,5.4,46250,8019,1830,186,59934,9166,39.9,7.5,45882,25259,60.1,7.5,61689,10084,72.2,8.6,65188,12700,23.9,8.4,38155,18179,3.8,2.9,46324,30646,872,242,26827,4244,36.7,13.9,11979,3046,22.2,9.5,10208,1843,14.4,10.7,14432,15350,63.3,13.9,35577,9113,52.8,12.7,31953,13944,10.6,11.1,36042,7533,24.1,(X),(X),(X),23.9,(X),(X),(X),24.4,(X),(X),(X)
8600000US04938,04938,ZCTA5 04938,3765,237,38215,3723,96.9,2.2,37614,4795,0.2,0.3,-,**,0.1,0.1,-,**,0.0,0.6,-,**,0.0,0.6,-,**,0.8,1.0,-,**,2.0,2.1,48750,104,0.9,1.0,-,**,96.8,2.3,37580,4868,8.4,3.6,22583,3781,24.8,4.1,48108,8337,41.8,4.1,39890,6243,25.1,3.2,31116,10036,2188,208,48457,3378,36.0,5.4,60590,20050,64.0,5.4,47200,2765,84.2,5.2,52463,4482,10.3,4.0,19426,2376,5.5,3.9,12401,14613,1577,247,23048,5638,53.2,8.7,16106,3548,38.9,9.4,13971,2094,14.3,6.5,24850,27119,46.8,8.7,26602,9199,37.1,9.8,24435,4866,9.7,6.1,51396,6935,18.5,(X),(X),(X),18.4,(X),(X),(X),18.5,(X),(X),(X)
8600000US04939,04939,ZCTA5 04939,499,44,36250,7610,98.0,1.7,36513,7666,0.8,1.2,-,**,0.0,4.4,-,**,0.0,4.4,-,**,0.0,4.4,-,**,0.0,4.4,-,**,1.2,1.3,-,**,0.0,4.4,-,**,98.0,1.7,36513,7666,4.4,4.3,21136,12415,23.6,6.5,45714,18773,48.7,7.3,42813,11744,23.2,4.8,27250,2767,348,49,42308,17493,41.1,9.3,35156,19575,58.9,9.3,51042,11296,75.0,8.7,57981,11487,12.4,4.6,34107,4126,12.6,8.1,19375,7178,151,42,15903,3048,38.4,13.7,15893,5912,38.4,13.7,15893,5912,0.0,13.8,-,**,61.6,13.7,15938,13818,55.6,14.2,15625,13718,6.0,5.8,-,**,22.0,(X),(X),(X),22.4,(X),(X),(X),12.6,(X),(X),(X)
8600000US04940,04940,ZCTA5 04940,31,52,-,**,100.0,44.3,-,**,0.0,44.3,-,**,0.0,44.3,-,**,0.0,44.3,-,**,0.0,44.3,-,**,0.0,44.3,-,**,0.0,44.3,-,**,0.0,44.3,-,**,100.0,44.3,-,**,0.0,44.3,-,**,0.0,44.3,-,**,0.0,44.3,-,**,100.0,44.3,-,**,0,10,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,31,52,-,**,100.0,44.3,-,**,100.0,44.3,-,**,0.0,44.3,-,**,0.0,44.3,-,**,0.0,44.3,-,**,0.0,44.3,-,**,100.0,(X),(X),(X),-,(X),(X),(X),100.0,(X),(X),(X)
8600000US04941,04941,ZCTA5 04941,633,59,39491,3689,96.4,2.6,39815,3874,0.5,0.6,-,**,0.0,3.5,-,**,0.0,3.5,-,**,0.0,3.5,-,**,0.0,3.5,-,**,3.2,2.5,19000,53191,0.8,1.2,-,**,96.4,2.6,39815,3874,2.2,2.3,20938,11294,20.5,6.4,32143,4534,51.7,6.0,53393,9759,25.6,5.1,31630,5311,394,44,53500,7252,36.3,7.6,56375,12637,63.7,7.6,52188,5832,87.6,4.5,52083,6583,8.9,4.5,56625,2863,3.6,2.2,42500,82285,239,43,22137,6135,54.4,9.7,29375,8147,43.1,11.7,24583,10728,11.3,8.6,75625,22657,45.6,9.7,20880,1823,37.7,8.7,20263,2722,7.9,5.3,22344,36486,15.3,(X),(X),(X),16.8,(X),(X),(X),13.0,(X),(X),(X)
8600000US04942,04942,ZCTA5 04942,520,55,29271,3312,98.1,1.8,29167,3342,0.0,4.2,-,**,0.4,0.6,-,**,0.0,4.2,-,**,0.0,4.2,-,**,0.0,4.2,-,**,1.5,1.8,53125,47088,0.0,4.2,-,**,98.1,1.8,29167,3342,1.0,1.1,-,**,12.9,4.0,35938,25628,43.8,6.9,32222,7325,42.3,6.3,26029,5313,312,47,36900,3511,27.2,5.6,31607,13130,72.8,5.6,37969,5640,80.4,7.1,40893,7211,7.7,5.7,16250,21871,11.9,5.4,27361,11527,208,41,16563,3282,36.5,11.6,11875,1438,33.2,11.6,11438,1138,3.4,3.6,-,**,63.5,11.6,19412,7669,51.4,11.5,17574,2620,12.0,6.7,58194,32487,27.9,(X),(X),(X),27.9,(X),(X),(X),25.5,(X),(X),(X)
8600000US04943,04943,ZCTA5 04943,730,68,31563,3003,99.0,1.5,31344,2912,0.0,3.0,-,**,0.0,3.0,-,**,1.0,1.5,-,**,0.0,3.0,-,**,0.0,3.0,-,**,0.0,3.0,-,**,0.0,3.0,-,**,99.0,1.5,31344,2912,3.8,3.2,21154,24604,19.7,4.5,35000,6164,49.3,6.0,34583,11195,27.1,4.8,21458,6517,516,55,36053,7042,31.4,6.2,23333,17070,68.6,6.2,53000,17890,75.4,6.1,53021,12420,19.0,5.8,21196,2463,5.6,3.3,30208,16234,214,47,14625,2618,47.7,12.6,14167,2864,40.2,12.8,12500,2849,7.5,5.5,36250,65130,52.3,12.6,20357,22544,43.9,12.0,12500,12141,8.4,6.1,50000,158341,23.7,(X),(X),(X),25.2,(X),(X),(X),17.8,(X),(X),(X)
8600000US04944,04944,ZCTA5 04944,60,95,-,**,100.0,30.3,-,**,0.0,30.3,-,**,0.0,30.3,-,**,0.0,30.3,-,**,0.0,30.3,-,**,0.0,30.3,-,**,0.0,30.3,-,**,0.0,30.3,-,**,100.0,30.3,-,**,0.0,30.3,-,**,100.0,30.3,-,**,0.0,30.3,-,**,0.0,30.3,-,**,0,10,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,60,95,-,**,0.0,30.3,-,**,0.0,30.3,-,**,0.0,30.3,-,**,100.0,30.3,-,**,100.0,30.3,-,**,0.0,30.3,-,**,0.0,(X),(X),(X),-,(X),(X),(X),0.0,(X),(X),(X)
8600000US04945,04945,ZCTA5 04945,451,60,40313,7326,97.6,2.2,40417,7406,0.0,4.9,-,**,1.3,1.4,25000,20235,0.0,4.9,-,**,0.0,4.9,-,**,1.1,1.6,-,**,0.0,4.9,-,**,1.1,1.6,-,**,97.6,2.2,40417,7406,1.3,1.3,-,**,27.1,6.6,60938,9271,47.0,7.4,40417,13392,24.6,7.4,24750,10668,278,52,56111,9075,38.5,9.8,57375,12391,61.5,9.8,49813,16001,84.5,8.6,57650,2892,10.8,7.3,47656,26703,4.7,6.0,113375,59874,173,39,24125,5181,57.2,12.1,22188,6394,54.3,12.2,20625,5807,2.9,2.9,-,**,42.8,12.1,33125,16971,37.6,11.3,28542,18657,5.2,5.6,-,**,19.7,(X),(X),(X),24.1,(X),(X),(X),12.7,(X),(X),(X)
8600000US04947,04947,ZCTA5 04947,701,76,51875,6347,98.3,1.7,51683,5710,0.0,3.2,-,**,0.3,0.5,-,**,0.3,0.8,-,**,0.0,3.2,-,**,0.0,3.2,-,**,1.1,1.3,-,**,0.0,3.2,-,**,98.3,1.7,51683,5710,0.0,3.2,-,**,16.7,4.4,68977,13499,52.2,5.3,51765,14791,31.1,4.3,43235,7381,467,67,66302,5665,32.8,6.9,60625,21562,67.2,6.9,66667,5274,81.2,5.9,76058,10071,12.2,5.4,44659,5627,6.6,3.7,41406,12900,234,41,27206,7197,44.0,10.3,26477,4300,36.8,9.0,25227,5981,7.3,5.5,110625,96959,56.0,10.3,29583,11495,38.9,9.6,27292,12040,17.1,9.0,36250,44361,28.4,(X),(X),(X),28.3,(X),(X),(X),28.6,(X),(X),(X)
8600000US04949,04949,ZCTA5 04949,337,50,33203,7167,97.3,3.5,33906,10187,0.0,6.5,-,**,0.0,6.5,-,**,0.0,6.5,-,**,0.0,6.5,-,**,0.0,6.5,-,**,2.7,3.5,-,**,1.2,1.6,-,**,96.1,3.8,34219,11036,1.8,1.5,5625,5195,29.7,10.2,31250,27862,37.4,9.3,44821,13077,31.2,8.0,27361,6463,224,46,44211,9134,35.7,13.1,30833,25452,64.3,13.1,48750,11494,59.8,12.1,56250,8900,24.6,9.7,12841,6141,15.6,8.5,47813,16453,113,33,24792,7521,61.1,14.3,25536,7408,52.2,14.8,24375,10444,8.8,9.4,32500,6111,38.9,14.3,23333,20210,27.4,13.0,14083,5751,11.5,8.8,32750,2731,16.9,(X),(X),(X),17.4,(X),(X),(X),15.9,(X),(X),(X)
8600000US04950,04950,ZCTA5 04950,1915,158,37675,4551,99.5,0.7,37780,4504,0.0,1.2,-,**,0.5,0.7,-,**,0.0,1.2,-,**,0.0,1.2,-,**,0.0,1.2,-,**,0.0,1.2,-,**,2.5,2.9,-,**,97.1,3.1,37170,5510,6.3,3.9,38697,14802,21.7,5.9,46184,24702,47.3,6.9,41250,14941,24.7,4.3,29712,8655,1277,96,48625,10830,42.7,7.9,32330,26162,57.3,7.9,57500,12200,78.7,8.4,59375,9030,19.1,8.1,28581,4201,2.2,2.7,-,**,638,171,21915,9029,39.2,13.3,20238,15431,37.3,13.0,19767,8949,1.9,3.3,-,**,60.8,13.3,23833,11824,51.6,14.0,20433,14952,9.2,6.8,30089,9352,30.3,(X),(X),(X),31.8,(X),(X),(X),21.3,(X),(X),(X)
8600000US04951,04951,ZCTA5 04951,399,47,34886,12312,97.2,2.5,34091,9528,0.0,5.5,-,**,0.0,5.5,-,**,0.0,5.5,-,**,0.0,5.5,-,**,0.0,5.5,-,**,2.8,2.5,59688,84336,0.0,5.5,-,**,97.2,2.5,34091,9528,1.5,2.2,53750,22813,19.8,6.7,31458,17167,49.6,7.8,57778,17970,29.1,6.7,28438,4854,256,41,48750,17322,29.7,9.4,33333,11489,70.3,9.4,56667,10098,84.0,6.6,58194,15331,13.3,6.3,25417,1796,2.7,3.1,-,**,143,34,22798,11691,45.5,13.7,13173,2096,38.5,13.5,12344,1293,7.0,5.6,40000,71038,54.5,13.7,24524,4541,39.2,13.6,24167,7056,15.4,7.8,24792,50283,24.3,(X),(X),(X),25.4,(X),(X),(X),22.4,(X),(X),(X)
8600000US04952,04952,ZCTA5 04952,775,61,45938,7968,98.2,1.9,45521,7882,0.0,2.9,-,**,0.0,2.9,-,**,0.0,2.9,-,**,0.4,0.6,-,**,0.0,2.9,-,**,1.4,1.7,-,**,0.0,2.9,-,**,98.2,1.9,45521,7882,1.2,1.3,17250,27743,31.5,6.1,53529,22859,41.2,4.7,53917,6161,26.2,4.4,30536,2423,523,54,55655,6174,44.4,7.8,56500,8322,55.6,7.8,53250,10772,77.1,6.4,67344,9843,17.0,5.5,30268,2506,5.9,3.7,37396,21132,252,49,24265,3489,47.6,10.5,20357,6151,38.9,9.6,15938,6532,8.7,4.8,57778,34111,52.4,10.5,27500,7034,43.3,10.8,25469,5515,9.1,4.2,59250,21530,19.7,(X),(X),(X),21.0,(X),(X),(X),15.9,(X),(X),(X)
8600000US04953,04953,ZCTA5 04953,1409,114,37336,7613,95.4,3.2,36447,7191,2.1,2.8,-,**,0.6,0.8,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,1.9,1.6,-,**,0.0,1.6,-,**,95.4,3.2,36447,7191,2.5,2.7,19688,9940,19.1,5.7,55844,20511,50.3,7.0,43472,5949,28.1,4.7,25714,4713,860,89,47127,8976,34.7,7.1,47237,17589,65.3,7.1,47083,9669,67.9,7.4,57404,8956,27.6,6.9,16677,3895,4.5,3.6,57438,17529,549,126,17589,9178,64.7,11.9,15879,2973,51.2,12.4,14275,2174,13.5,9.2,44537,33466,35.3,11.9,37188,25777,29.9,12.2,35625,32265,5.5,4.6,58889,39830,20.2,(X),(X),(X),21.6,(X),(X),(X),16.8,(X),(X),(X)
8600000US04955,04955,ZCTA5 04955,521,53,43508,2458,96.2,3.2,44073,2478,0.0,4.2,-,**,0.0,4.2,-,**,0.4,0.7,-,**,0.0,4.2,-,**,0.0,4.2,-,**,3.5,3.1,21429,14779,0.0,4.2,-,**,96.2,3.2,44073,2478,1.5,1.8,-,**,21.9,5.3,52500,26193,51.1,6.5,44167,6095,25.5,5.2,29196,10164,357,45,56354,11685,31.9,7.7,66042,8856,68.1,7.7,50875,10484,80.4,7.7,66193,4172,13.7,6.9,22446,15917,5.9,5.0,44028,8460,164,36,23750,6611,43.9,13.3,20833,10358,32.9,11.9,16429,4351,11.0,7.0,45625,24260,56.1,13.3,25385,5519,42.7,12.0,21591,10106,13.4,11.7,26500,17686,22.8,(X),(X),(X),23.2,(X),(X),(X),19.5,(X),(X),(X)
8600000US04956,04956,ZCTA5 04956,273,37,32750,17031,95.2,4.6,33750,20247,1.1,1.5,-,**,1.1,2.3,-,**,0.0,7.9,-,**,0.0,7.9,-,**,0.0,7.9,-,**,2.6,3.8,-,**,0.0,7.9,-,**,95.2,4.6,33750,20247,1.5,1.7,-,**,20.1,7.6,44375,18778,56.0,10.1,36875,32307,22.3,7.7,17321,19331,168,30,56250,10461,24.4,10.8,59375,33839,75.6,10.8,51875,15834,83.3,8.1,60500,9267,8.3,5.1,48750,71419,8.3,6.6,22500,17648,105,27,15563,1465,36.2,13.9,15278,2735,36.2,13.9,15278,2735,0.0,19.2,-,**,63.8,13.9,15795,2119,54.3,15.0,15114,2251,9.5,9.7,26250,21830,23.4,(X),(X),(X),27.4,(X),(X),(X),15.2,(X),(X),(X)
8600000US04957,04957,ZCTA5 04957,1822,119,45556,8225,99.6,0.5,45799,8395,0.0,1.2,-,**,0.1,0.3,-,**,0.0,1.2,-,**,0.2,0.4,-,**,0.0,1.2,-,**,0.1,0.2,-,**,0.8,1.2,-,**,98.8,1.2,45278,8195,0.1,0.3,-,**,31.0,5.6,53040,2560,45.3,6.2,48906,15353,23.6,4.8,32115,8081,1238,108,53158,6378,35.2,7.2,54074,15185,64.8,7.2,49524,15035,81.7,7.6,60915,10069,7.8,4.9,38083,15967,10.6,6.7,40046,3727,584,156,26419,4467,52.9,12.6,18401,4533,37.2,12.2,16042,7908,15.8,8.6,23333,8754,47.1,12.6,37460,10853,28.9,12.6,26544,9253,18.2,11.0,41484,19511,22.2,(X),(X),(X),28.5,(X),(X),(X),8.7,(X),(X),(X)
8600000US04958,04958,ZCTA5 04958,875,113,38566,9190,99.1,1.2,38787,8483,0.0,2.5,-,**,0.0,2.5,-,**,0.0,2.5,-,**,0.0,2.5,-,**,0.0,2.5,-,**,0.9,1.2,-,**,1.0,1.5,-,**,98.1,1.9,39118,7172,1.0,1.6,-,**,25.5,5.9,40804,16954,45.7,7.4,41750,8192,27.8,5.7,28750,3815,541,86,49375,9081,35.5,7.9,36000,17150,64.5,7.9,60179,15698,78.2,8.3,52301,11741,11.8,7.1,24211,10761,10.0,6.2,15469,6547,334,86,21618,5627,53.9,11.5,18289,4199,42.2,13.8,16488,2576,11.7,9.6,50461,14284,46.1,11.5,26731,5742,29.9,10.2,19167,12330,16.2,10.2,45714,26350,35.0,(X),(X),(X),39.2,(X),(X),(X),26.6,(X),(X),(X)
8600000US04961,04961,ZCTA5 04961,484,61,37212,5227,96.7,2.4,36827,4879,0.0,4.5,-,**,1.4,1.8,-,**,0.0,4.5,-,**,0.0,4.5,-,**,0.0,4.5,-,**,1.9,1.7,42917,43157,0.0,4.5,-,**,96.7,2.4,36827,4879,2.1,2.5,-,**,19.6,5.3,44125,15648,49.2,8.0,40481,6352,29.1,6.8,30469,13033,267,47,44716,7277,32.2,9.0,37000,6413,67.8,9.0,50250,10254,82.4,7.6,53235,6710,13.5,7.3,35000,23191,4.1,3.1,30417,36168,217,50,18438,7667,33.6,10.1,16563,6651,30.4,10.5,16250,6018,3.2,2.9,40750,24416,66.4,10.1,24167,14826,57.6,11.4,16625,8480,8.8,5.0,54583,12806,22.3,(X),(X),(X),29.6,(X),(X),(X),13.4,(X),(X),(X)
8600000US04962,04962,ZCTA5 04962,90,59,22500,57448,100.0,21.9,22500,57448,0.0,21.9,-,**,0.0,21.9,-,**,0.0,21.9,-,**,0.0,21.9,-,**,0.0,21.9,-,**,0.0,21.9,-,**,0.0,21.9,-,**,100.0,21.9,22500,57448,0.0,21.9,-,**,50.0,42.8,63520,661,50.0,42.8,-,**,0.0,21.9,-,**,76,57,26250,35197,59.2,49.9,36384,21279,40.8,49.9,-,**,13.2,35.1,-,**,86.8,35.1,15714,25507,0.0,25.2,-,**,14,23,-,**,0.0,65.9,-,**,0.0,65.9,-,**,0.0,65.9,-,**,100.0,65.9,-,**,100.0,65.9,-,**,0.0,65.9,-,**,7.8,(X),(X),(X),9.2,(X),(X),(X),0.0,(X),(X),(X)
8600000US04963,04963,ZCTA5 04963,3082,193,56912,10065,98.2,1.6,58064,12138,0.0,0.7,-,**,0.4,0.6,-,**,0.6,0.9,-,**,0.0,0.7,-,**,0.1,0.2,-,**,0.7,1.2,-,**,0.1,0.2,-,**,98.2,1.6,58064,12138,1.2,1.1,45481,15553,20.0,3.8,77830,24985,52.5,5.0,70566,10592,26.3,4.1,30329,6114,2089,153,71079,9767,33.4,6.0,71981,12461,66.6,6.0,67455,13941,76.7,7.0,79102,10929,14.5,6.3,42708,34676,8.8,5.1,70423,20186,993,233,26157,9606,47.4,12.3,19880,7751,44.7,12.4,19418,6308,2.7,2.2,54886,92093,52.6,12.3,36908,33041,36.1,10.6,25417,17280,16.5,10.7,68833,152205,29.8,(X),(X),(X),33.0,(X),(X),(X),21.5,(X),(X),(X)
8600000US04964,04964,ZCTA5 04964,106,36,43750,11202,99.1,2.5,43875,10440,0.0,19.0,-,**,0.0,19.0,-,**,0.0,19.0,-,**,0.0,19.0,-,**,0.0,19.0,-,**,0.9,2.5,-,**,0.0,19.0,-,**,99.1,2.5,43875,10440,2.8,4.6,-,**,11.3,12.9,-,**,55.7,17.0,51750,66489,30.2,15.1,37000,26841,65,31,85417,73831,0.0,28.5,-,**,100.0,28.5,85417,73831,100.0,28.5,85417,73831,0.0,28.5,-,**,0.0,28.5,-,**,41,18,21597,1085,31.7,30.7,-,**,31.7,30.7,-,**,0.0,38.5,-,**,68.3,30.7,23750,6990,61.0,29.7,21750,5739,7.3,11.9,-,**,15.1,(X),(X),(X),15.4,(X),(X),(X),14.6,(X),(X),(X)
8600000US04965,04965,ZCTA5 04965,825,72,40804,7257,98.4,1.7,41071,7423,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,1.6,1.7,-,**,1.0,1.5,-,**,97.5,2.3,40833,7075,1.0,1.5,-,**,31.4,7.5,47321,10608,37.9,5.9,41875,19815,29.7,5.0,31635,7531,573,67,48973,4752,38.0,9.1,49091,8376,62.0,9.1,48542,6874,93.5,4.1,50357,5251,4.5,3.3,27500,11189,1.9,2.5,-,**,252,67,21442,4334,59.9,13.8,21118,7447,53.6,13.7,20066,9143,6.3,5.5,35500,44311,40.1,13.8,22321,6384,32.5,13.7,24545,19764,7.5,10.3,-,**,29.9,(X),(X),(X),24.6,(X),(X),(X),42.1,(X),(X),(X)
