year,source,hsanum,hsacity,hsastate,agesex_grp,pop
2012,Census+HUD,20031,Waterville,ME,F_30_34,2014.5637499999998
2012,Census+HUD,20033,York,ME,F_30_34,1336.8663000000001
2012,Census+HUD,20035,Greenville,ME,F_30_34,46.00725
2012,Census+HUD,30006,Dover,NH,F_30_34,326.68955
2012,Census+HUD,20001,Augusta,ME,F_35_39,1975.93664
2012,Census+HUD,20002,Bangor,ME,F_35_39,3588.91767
2012,Census+HUD,20003,Bar Harbor,ME,F_35_39,253.00080000000003
2012,Census+HUD,20005,Belfast,ME,F_35_39,634.38725
2012,Census+HUD,20006,Biddeford,ME,F_35_39,2214.2185799999997
2012,Census+HUD,20007,Blue Hill,ME,F_35_39,355.48902
2012,Census+HUD,20008,Boothbay Harbor,ME,F_35_39,166.5475
2012,Census+HUD,20009,Bridgton,ME,F_35_39,542.7736
2012,Census+HUD,20010,Brunswick,ME,F_35_39,2106.51876
2012,Census+HUD,20011,Calais,ME,F_35_39,286.37014
2012,Census+HUD,20012,Caribou,ME,F_35_39,482.38561000000004
2012,Census+HUD,20013,Damariscotta,ME,F_35_39,289.51125
2012,Census+HUD,20014,Dover-Foxcroft,ME,F_35_39,548.89526
2012,Census+HUD,20015,Ellsworth,ME,F_35_39,701.1003900000001
2012,Census+HUD,20016,Farmington,ME,F_35_39,986.44048
2012,Census+HUD,20017,Fort Kent,ME,F_35_39,366.02804
2012,Census+HUD,20018,Houlton,ME,F_35_39,434.10911
2012,Census+HUD,20019,Lewiston,ME,F_35_39,3316.3747799999996
2012,Census+HUD,20020,Lincoln,ME,F_35_39,340.00028
2012,Census+HUD,20021,Machias,ME,F_35_39,388.43266
2012,Census+HUD,20022,Millinocket,ME,F_35_39,289.13544
2012,Census+HUD,20023,Norway,ME,F_35_39,709.7753600000001
2012,Census+HUD,20024,Pittsfield,ME,F_35_39,523.50938
2012,Census+HUD,20025,Portland,ME,F_35_39,7479.92891
2012,Census+HUD,20026,Presque Isle,ME,F_35_39,572.13607
2012,Census+HUD,20027,Rockland,ME,F_35_39,1256.81355
2012,Census+HUD,20028,Rumford,ME,F_35_39,443.0792
2012,Census+HUD,20029,Sanford,ME,F_35_39,1271.85888
2012,Census+HUD,20030,Skowhegan,ME,F_35_39,871.3773299999999
2012,Census+HUD,20031,Waterville,ME,F_35_39,2009.65417
2012,Census+HUD,20033,York,ME,F_35_39,1367.43012
2012,Census+HUD,20035,Greenville,ME,F_35_39,56.69772
2012,Census+HUD,30006,Dover,NH,F_35_39,334.15842
2012,Census+HUD,20001,Augusta,ME,F_40_44,2414.4057
2012,Census+HUD,20002,Bangor,ME,F_40_44,4228.2224
2012,Census+HUD,20003,Bar Harbor,ME,F_40_44,314.1736
2012,Census+HUD,20005,Belfast,ME,F_40_44,666.52215
2012,Census+HUD,20006,Biddeford,ME,F_40_44,2686.52286
2012,Census+HUD,20007,Blue Hill,ME,F_40_44,441.44234
2012,Census+HUD,20008,Boothbay Harbor,ME,F_40_44,195.66952
2012,Census+HUD,20009,Bridgton,ME,F_40_44,661.95372
2012,Census+HUD,20010,Brunswick,ME,F_40_44,2600.73772
2012,Census+HUD,20011,Calais,ME,F_40_44,346.71497
2012,Census+HUD,20012,Caribou,ME,F_40_44,575.5233400000001
2012,Census+HUD,20013,Damariscotta,ME,F_40_44,340.13436
2012,Census+HUD,20014,Dover-Foxcroft,ME,F_40_44,652.42886
2012,Census+HUD,20015,Ellsworth,ME,F_40_44,867.35539000000006
2012,Census+HUD,20016,Farmington,ME,F_40_44,1164.22843
2012,Census+HUD,20017,Fort Kent,ME,F_40_44,436.69975999999997
2012,Census+HUD,20018,Houlton,ME,F_40_44,517.99735
2012,Census+HUD,20019,Lewiston,ME,F_40_44,3932.53382
2012,Census+HUD,20020,Lincoln,ME,F_40_44,400.84643
2012,Census+HUD,20021,Machias,ME,F_40_44,470.28443
2012,Census+HUD,20022,Millinocket,ME,F_40_44,341.01563999999996
2012,Census+HUD,20023,Norway,ME,F_40_44,872.18816
2012,Census+HUD,20024,Pittsfield,ME,F_40_44,620.99019
2012,Census+HUD,20025,Portland,ME,F_40_44,9082.53357
2012,Census+HUD,20026,Presque Isle,ME,F_40_44,682.60258
2012,Census+HUD,20027,Rockland,ME,F_40_44,1565.93004
2012,Census+HUD,20028,Rumford,ME,F_40_44,543.66693
2012,Census+HUD,20029,Sanford,ME,F_40_44,1543.1529600000001
2012,Census+HUD,20030,Skowhegan,ME,F_40_44,1038.11474
2012,Census+HUD,20031,Waterville,ME,F_40_44,2408.2841399999998
2012,Census+HUD,20033,York,ME,F_40_44,1659.11004
2012,Census+HUD,20035,Greenville,ME,F_40_44,67.56641
2012,Census+HUD,30006,Dover,NH,F_40_44,405.43614
2012,Census+HUD,20001,Augusta,ME,F_45_49,2712.8272199999997
2012,Census+HUD,20002,Bangor,ME,F_45_49,4881.717420000001
2012,Census+HUD,20003,Bar Harbor,ME,F_45_49,359.43440000000004
2012,Census+HUD,20005,Belfast,ME,F_45_49,777.3321500000001
2012,Census+HUD,20006,Biddeford,ME,F_45_49,3077.38193
2012,Census+HUD,20007,Blue Hill,ME,F_45_49,505.03786
2012,Census+HUD,20008,Boothbay Harbor,ME,F_45_49,224.41086
2012,Census+HUD,20009,Bridgton,ME,F_45_49,744.38881
2012,Census+HUD,20010,Brunswick,ME,F_45_49,2822.42118
2012,Census+HUD,20011,Calais,ME,F_45_49,402.41789
2012,Census+HUD,20012,Caribou,ME,F_45_49,685.35803
2012,Census+HUD,20013,Damariscotta,ME,F_45_49,390.09573
2012,Census+HUD,20014,Dover-Foxcroft,ME,F_45_49,731.77544
2012,Census+HUD,20015,Ellsworth,ME,F_45_49,994.4199500000001
2012,Census+HUD,20016,Farmington,ME,F_45_49,1467.2487600000002
2012,Census+HUD,20017,Fort Kent,ME,F_45_49,520.04092
2012,Census+HUD,20018,Houlton,ME,F_45_49,615.13155
2012,Census+HUD,20019,Lewiston,ME,F_45_49,4452.19333
2012,Census+HUD,20020,Lincoln,ME,F_45_49,463.6252
2012,Census+HUD,20021,Machias,ME,F_45_49,545.83991
2012,Census+HUD,20022,Millinocket,ME,F_45_49,394.81960000000004
2012,Census+HUD,20023,Norway,ME,F_45_49,1021.2135700000001
2012,Census+HUD,20024,Pittsfield,ME,F_45_49,724.07954
2012,Census+HUD,20025,Portland,ME,F_45_49,10001.15199
2012,Census+HUD,20026,Presque Isle,ME,F_45_49,812.87261
2012,Census+HUD,20027,Rockland,ME,F_45_49,1695.97323
2012,Census+HUD,20028,Rumford,ME,F_45_49,638.94824
2012,Census+HUD,20029,Sanford,ME,F_45_49,1767.6644800000001
2012,Census+HUD,20030,Skowhegan,ME,F_45_49,1217.1330899999998
2012,Census+HUD,20031,Waterville,ME,F_45_49,2734.96031
2012,Census+HUD,20033,York,ME,F_45_49,1900.4920200000001
2012,Census+HUD,20035,Greenville,ME,F_45_49,75.15651
2012,Census+HUD,30006,Dover,NH,F_45_49,464.42257
2012,Census+HUD,20001,Augusta,ME,F_50_54,3097.74708
2012,Census+HUD,20002,Bangor,ME,F_50_54,5409.89697
2012,Census+HUD,20003,Bar Harbor,ME,F_50_54,426.26480000000004
2012,Census+HUD,20005,Belfast,ME,F_50_54,910.30415
2012,Census+HUD,20006,Biddeford,ME,F_50_54,3422.64727
2012,Census+HUD,20007,Blue Hill,ME,F_50_54,598.94062
2012,Census+HUD,20008,Boothbay Harbor,ME,F_50_54,277.8964
2012,Census+HUD,20009,Bridgton,ME,F_50_54,825.3188500000001
2012,Census+HUD,20010,Brunswick,ME,F_50_54,3204.55256
2012,Census+HUD,20011,Calais,ME,F_50_54,479.90208
2012,Census+HUD,20012,Caribou,ME,F_50_54,740.4058200000001
2012,Census+HUD,20013,Damariscotta,ME,F_50_54,483.0702
2012,Census+HUD,20014,Dover-Foxcroft,ME,F_50_54,911.7802
2012,Census+HUD,20015,Ellsworth,ME,F_50_54,1180.29095
2012,Census+HUD,20016,Farmington,ME,F_50_54,1643.9554799999999
2012,Census+HUD,20017,Fort Kent,ME,F_50_54,561.81048
2012,Census+HUD,20018,Houlton,ME,F_50_54,668.6244700000001
2012,Census+HUD,20019,Lewiston,ME,F_50_54,4603.84781
2012,Census+HUD,20020,Lincoln,ME,F_50_54,509.76921
2012,Census+HUD,20021,Machias,ME,F_50_54,650.93952
2012,Census+HUD,20022,Millinocket,ME,F_50_54,433.85108
2012,Census+HUD,20023,Norway,ME,F_50_54,1201.0428700000002
2012,Census+HUD,20024,Pittsfield,ME,F_50_54,773.92921
2012,Census+HUD,20025,Portland,ME,F_50_54,10707.1929
2012,Census+HUD,20026,Presque Isle,ME,F_50_54,878.16234
2012,Census+HUD,20027,Rockland,ME,F_50_54,2113.56572
2012,Census+HUD,20028,Rumford,ME,F_50_54,750.64784
2012,Census+HUD,20029,Sanford,ME,F_50_54,1965.98672
2012,Census+HUD,20030,Skowhegan,ME,F_50_54,1279.57736
2012,Census+HUD,20031,Waterville,ME,F_50_54,3071.99629
2012,Census+HUD,20033,York,ME,F_50_54,2113.71678
2012,Census+HUD,20035,Greenville,ME,F_50_54,96.82144000000001
2012,Census+HUD,30006,Dover,NH,F_50_54,516.52823
2012,Census+HUD,20001,Augusta,ME,F_55_59,2986.44674
2012,Census+HUD,20002,Bangor,ME,F_55_59,5121.310380000001
2012,Census+HUD,20003,Bar Harbor,ME,F_55_59,438.6408
2012,Census+HUD,20005,Belfast,ME,F_55_59,982.3306500000001
2012,Census+HUD,20006,Biddeford,ME,F_55_59,3250.0146
2012,Census+HUD,20007,Blue Hill,ME,F_55_59,616.33002
2012,Census+HUD,20008,Boothbay Harbor,ME,F_55_59,293.31394
2012,Census+HUD,20009,Bridgton,ME,F_55_59,784.30946
2012,Census+HUD,20010,Brunswick,ME,F_55_59,3036.96168
2012,Census+HUD,20011,Calais,ME,F_55_59,486.32934
2012,Census+HUD,20012,Caribou,ME,F_55_59,782.40911
2012,Census+HUD,20013,Damariscotta,ME,F_55_59,509.87067
2012,Census+HUD,20014,Dover-Foxcroft,ME,F_55_59,907.1593
2012,Census+HUD,20015,Ellsworth,ME,F_55_59,1211.8056900000001
2012,Census+HUD,20016,Farmington,ME,F_55_59,1575.37858
2012,Census+HUD,20017,Fort Kent,ME,F_55_59,593.68204
2012,Census+HUD,20018,Houlton,ME,F_55_59,701.0329600000001
2012,Census+HUD,20019,Lewiston,ME,F_55_59,4244.64183
2012,Census+HUD,20020,Lincoln,ME,F_55_59,479.84310999999997
2012,Census+HUD,20021,Machias,ME,F_55_59,659.65746
2012,Census+HUD,20022,Millinocket,ME,F_55_59,410.09828000000005
2012,Census+HUD,20023,Norway,ME,F_55_59,1159.01032
2012,Census+HUD,20024,Pittsfield,ME,F_55_59,750.63709
2012,Census+HUD,20025,Portland,ME,F_55_59,10076.12415
2012,Census+HUD,20026,Presque Isle,ME,F_55_59,927.98057
2012,Census+HUD,20027,Rockland,ME,F_55_59,2238.71381
2012,Census+HUD,20028,Rumford,ME,F_55_59,724.41118
2012,Census+HUD,20029,Sanford,ME,F_55_59,1866.8256000000001
2012,Census+HUD,20030,Skowhegan,ME,F_55_59,1270.41604
2012,Census+HUD,20031,Waterville,ME,F_55_59,2994.90413
2012,Census+HUD,20033,York,ME,F_55_59,2007.1044000000002
2012,Census+HUD,20035,Greenville,ME,F_55_59,97.81481000000001
2012,Census+HUD,30006,Dover,NH,F_55_59,490.47540000000004
2012,Census+HUD,20001,Augusta,ME,F_60_64,2643.5484799999995
2012,Census+HUD,20002,Bangor,ME,F_60_64,4533.3049900000005
2012,Census+HUD,20003,Bar Harbor,ME,F_60_64,426.7952
2012,Census+HUD,20005,Belfast,ME,F_60_64,917.5068000000001
2012,Census+HUD,20006,Biddeford,ME,F_60_64,2863.4421199999997
2012,Census+HUD,20007,Blue Hill,ME,F_60_64,599.68588
2012,Census+HUD,20008,Boothbay Harbor,ME,F_60_64,295.027
2012,Census+HUD,20009,Bridgton,ME,F_60_64,673.5837799999999
2012,Census+HUD,20010,Brunswick,ME,F_60_64,2672.85126
2012,Census+HUD,20011,Calais,ME,F_60_64,475.61724
2012,Census+HUD,20012,Caribou,ME,F_60_64,709.35991
2012,Census+HUD,20013,Damariscotta,ME,F_60_64,512.8485
2012,Census+HUD,20014,Dover-Foxcroft,ME,F_60_64,816.5698
2012,Census+HUD,20015,Ellsworth,ME,F_60_64,1179.96878
2012,Census+HUD,20016,Farmington,ME,F_60_64,1430.2108600000001
2012,Census+HUD,20017,Fort Kent,ME,F_60_64,538.25324
2012,Census+HUD,20018,Houlton,ME,F_60_64,637.3284600000001
2012,Census+HUD,20019,Lewiston,ME,F_60_64,3733.6794200000004
2012,Census+HUD,20020,Lincoln,ME,F_60_64,420.96161
2012,Census+HUD,20021,Machias,ME,F_60_64,645.12756
2012,Census+HUD,20022,Millinocket,ME,F_60_64,360.23628
2012,Census+HUD,20023,Norway,ME,F_60_64,987.3994
2012,Census+HUD,20024,Pittsfield,ME,F_60_64,668.59279
2012,Census+HUD,20025,Portland,ME,F_60_64,8714.347969999999
2012,Census+HUD,20026,Presque Isle,ME,F_60_64,841.34017
2012,Census+HUD,20027,Rockland,ME,F_60_64,2105.98494
2012,Census+HUD,20028,Rumford,ME,F_60_64,618.7597
2012,Census+HUD,20029,Sanford,ME,F_60_64,1644.7763200000002
2012,Census+HUD,20030,Skowhegan,ME,F_60_64,1143.58799
2012,Census+HUD,20031,Waterville,ME,F_60_64,2646.1647199999998
2012,Census+HUD,20033,York,ME,F_60_64,1768.36968
2012,Census+HUD,20035,Greenville,ME,F_60_64,88.62061
2012,Census+HUD,30006,Dover,NH,F_60_64,432.13588
2012,Census+HUD,20001,Augusta,ME,F_65_69,2045.6826199999998
2012,Census+HUD,20002,Bangor,ME,F_65_69,3408.49899
2012,Census+HUD,20003,Bar Harbor,ME,F_65_69,339.80960000000005
2012,Census+HUD,20005,Belfast,ME,F_65_69,704.7516
2012,Census+HUD,20006,Biddeford,ME,F_65_69,2188.8887299999997
2012,Census+HUD,20007,Blue Hill,ME,F_65_69,477.46324
2012,Census+HUD,20008,Boothbay Harbor,ME,F_65_69,274.0896
2012,Census+HUD,20009,Bridgton,ME,F_65_69,512.29964
2012,Census+HUD,20010,Brunswick,ME,F_65_69,2153.50492
2012,Census+HUD,20011,Calais,ME,F_65_69,397.77598
2012,Census+HUD,20012,Caribou,ME,F_65_69,570.3055400000001
2012,Census+HUD,20013,Damariscotta,ME,F_65_69,476.4528
2012,Census+HUD,20014,Dover-Foxcroft,ME,F_65_69,700.72278
2012,Census+HUD,20015,Ellsworth,ME,F_65_69,946.4823799999999
2012,Census+HUD,20016,Farmington,ME,F_65_69,1097.08616
2012,Census+HUD,20017,Fort Kent,ME,F_65_69,432.74056
2012,Census+HUD,20018,Houlton,ME,F_65_69,512.0748600000001
2012,Census+HUD,20019,Lewiston,ME,F_65_69,2921.67762
2012,Census+HUD,20020,Lincoln,ME,F_65_69,315.73731999999995
2012,Census+HUD,20021,Machias,ME,F_65_69,539.54362
2012,Census+HUD,20022,Millinocket,ME,F_65_69,270.95936
2012,Census+HUD,20023,Norway,ME,F_65_69,752.1030800000001
2012,Census+HUD,20024,Pittsfield,ME,F_65_69,522.4108799999999
2012,Census+HUD,20025,Portland,ME,F_65_69,6624.070830000001
2012,Census+HUD,20026,Presque Isle,ME,F_65_69,676.4139799999999
2012,Census+HUD,20027,Rockland,ME,F_65_69,1743.15488
2012,Census+HUD,20028,Rumford,ME,F_65_69,471.39496
2012,Census+HUD,20029,Sanford,ME,F_65_69,1257.3092800000002
2012,Census+HUD,20030,Skowhegan,ME,F_65_69,918.65658
2012,Census+HUD,20031,Waterville,ME,F_65_69,2010.51045
2012,Census+HUD,20033,York,ME,F_65_69,1351.7872200000002
2012,Census+HUD,20035,Greenville,ME,F_65_69,78.29427
2012,Census+HUD,30006,Dover,NH,F_65_69,330.33577
2012,Census+HUD,20001,Augusta,ME,F_70_74,1472.97904
2012,Census+HUD,20002,Bangor,ME,F_70_74,2521.83076
2012,Census+HUD,20003,Bar Harbor,ME,F_70_74,225.95040000000003
2012,Census+HUD,20005,Belfast,ME,F_70_74,452.1048
2012,Census+HUD,20006,Biddeford,ME,F_70_74,1576.29605
2012,Census+HUD,20007,Blue Hill,ME,F_70_74,317.48076
2012,Census+HUD,20008,Boothbay Harbor,ME,F_70_74,185.20082000000002
2012,Census+HUD,20009,Bridgton,ME,F_70_74,375.40509
2012,Census+HUD,20010,Brunswick,ME,F_70_74,1490.8447
2012,Census+HUD,20011,Calais,ME,F_70_74,302.79536
2012,Census+HUD,20012,Caribou,ME,F_70_74,452.12237000000005
2012,Census+HUD,20013,Damariscotta,ME,F_70_74,321.93651
2012,Census+HUD,20014,Dover-Foxcroft,ME,F_70_74,484.85094
2012,Census+HUD,20015,Ellsworth,ME,F_70_74,643.39638
2012,Census+HUD,20016,Farmington,ME,F_70_74,808.39381
2012,Census+HUD,20017,Fort Kent,ME,F_70_74,343.06468
2012,Census+HUD,20018,Houlton,ME,F_70_74,404.17810000000003
2012,Census+HUD,20019,Lewiston,ME,F_70_74,2042.11114
2012,Census+HUD,20020,Lincoln,ME,F_70_74,238.13227
2012,Census+HUD,20021,Machias,ME,F_70_74,410.71184
2012,Census+HUD,20022,Millinocket,ME,F_70_74,204.80196
2012,Census+HUD,20023,Norway,ME,F_70_74,596.54751
2012,Census+HUD,20024,Pittsfield,ME,F_70_74,386.89157
2012,Census+HUD,20025,Portland,ME,F_70_74,4594.73237
2012,Census+HUD,20026,Presque Isle,ME,F_70_74,536.2421899999999
2012,Census+HUD,20027,Rockland,ME,F_70_74,1219.50821
2012,Census+HUD,20028,Rumford,ME,F_70_74,373.05927
2012,Census+HUD,20029,Sanford,ME,F_70_74,905.4328
2012,Census+HUD,20030,Skowhegan,ME,F_70_74,673.8140699999999
2012,Census+HUD,20031,Waterville,ME,F_70_74,1442.53971
2012,Census+HUD,20033,York,ME,F_70_74,973.4697000000001
2012,Census+HUD,20035,Greenville,ME,F_70_74,53.277680000000004
2012,Census+HUD,30006,Dover,NH,F_70_74,237.88645
2012,Census+HUD,20001,Augusta,ME,F_75_79,1130.01012
2012,Census+HUD,20002,Bangor,ME,F_75_79,2030.23997
2012,Census+HUD,20003,Bar Harbor,ME,F_75_79,170.25840000000002
2012,Census+HUD,20005,Belfast,ME,F_75_79,337.41645
2012,Census+HUD,20006,Biddeford,ME,F_75_79,1209.9874499999999
2012,Census+HUD,20007,Blue Hill,ME,F_75_79,239.22846
2012,Census+HUD,20008,Boothbay Harbor,ME,F_75_79,126.38576
2012,Census+HUD,20009,Bridgton,ME,F_75_79,298.86738
2012,Census+HUD,20010,Brunswick,ME,F_75_79,1128.38218
2012,Census+HUD,20011,Calais,ME,F_75_79,239.95104
2012,Census+HUD,20012,Caribou,ME,F_75_79,365.50689
2012,Census+HUD,20013,Damariscotta,ME,F_75_79,219.69768
2012,Census+HUD,20014,Dover-Foxcroft,ME,F_75_79,388.31114
2012,Census+HUD,20015,Ellsworth,ME,F_75_79,489.13695000000007
2012,Census+HUD,20016,Farmington,ME,F_75_79,632.28799
2012,Census+HUD,20017,Fort Kent,ME,F_75_79,277.34196
2012,Census+HUD,20018,Houlton,ME,F_75_79,326.42537000000004
2012,Census+HUD,20019,Lewiston,ME,F_75_79,1759.18001
2012,Census+HUD,20020,Lincoln,ME,F_75_79,193.29234
2012,Census+HUD,20021,Machias,ME,F_75_79,325.46976
2012,Census+HUD,20022,Millinocket,ME,F_75_79,166.20832
2012,Census+HUD,20023,Norway,ME,F_75_79,462.32982
2012,Census+HUD,20024,Pittsfield,ME,F_75_79,288.70136
2012,Census+HUD,20025,Portland,ME,F_75_79,3718.25178
2012,Census+HUD,20026,Presque Isle,ME,F_75_79,433.51142999999996
2012,Census+HUD,20027,Rockland,ME,F_75_79,962.1803199999999
2012,Census+HUD,20028,Rumford,ME,F_75_79,289.02153
2012,Census+HUD,20029,Sanford,ME,F_75_79,695.0232000000001
2012,Census+HUD,20030,Skowhegan,ME,F_75_79,477.95115999999996
2012,Census+HUD,20031,Waterville,ME,F_75_79,1107.07198
2012,Census+HUD,20033,York,ME,F_75_79,747.2493000000001
2012,Census+HUD,20035,Greenville,ME,F_75_79,42.50759
2012,Census+HUD,30006,Dover,NH,F_75_79,182.60505
2012,Census+HUD,20001,Augusta,ME,F_80_84,978.6854399999999
2012,Census+HUD,20002,Bangor,ME,F_80_84,1715.12104
2012,Census+HUD,20003,Bar Harbor,ME,F_80_84,140.556
2012,Census+HUD,20005,Belfast,ME,F_80_84,247.10630000000003
2012,Census+HUD,20006,Biddeford,ME,F_80_84,1069.69905
2012,Census+HUD,20007,Blue Hill,ME,F_80_84,197.4939
2012,Census+HUD,20008,Boothbay Harbor,ME,F_80_84,107.73244000000001
2012,Census+HUD,20009,Bridgton,ME,F_80_84,249.09066
2012,Census+HUD,20010,Brunswick,ME,F_80_84,935.20512
2012,Census+HUD,20011,Calais,ME,F_80_84,194.24608
2012,Census+HUD,20012,Caribou,ME,F_80_84,340.98323
2012,Census+HUD,20013,Damariscotta,ME,F_80_84,187.27242
2012,Census+HUD,20014,Dover-Foxcroft,ME,F_80_84,279.6866
2012,Census+HUD,20015,Ellsworth,ME,F_80_84,402.39447
2012,Census+HUD,20016,Farmington,ME,F_80_84,485.63529000000005
2012,Census+HUD,20017,Fort Kent,ME,F_80_84,258.73372
2012,Census+HUD,20018,Houlton,ME,F_80_84,301.23614
2012,Census+HUD,20019,Lewiston,ME,F_80_84,1476.66738
2012,Census+HUD,20020,Lincoln,ME,F_80_84,165.32293
2012,Census+HUD,20021,Machias,ME,F_80_84,263.47552
2012,Census+HUD,20022,Millinocket,ME,F_80_84,142.72764
2012,Census+HUD,20023,Norway,ME,F_80_84,368.2182
2012,Census+HUD,20024,Pittsfield,ME,F_80_84,246.97163
2012,Census+HUD,20025,Portland,ME,F_80_84,3207.95236
2012,Census+HUD,20026,Presque Isle,ME,F_80_84,404.42501
2012,Census+HUD,20027,Rockland,ME,F_80_84,736.39158
2012,Census+HUD,20028,Rumford,ME,F_80_84,229.66743
2012,Census+HUD,20029,Sanford,ME,F_80_84,614.4408000000001
2012,Census+HUD,20030,Skowhegan,ME,F_80_84,409.34938
2012,Census+HUD,20031,Waterville,ME,F_80_84,945.02022
2012,Census+HUD,20033,York,ME,F_80_84,660.6117
2012,Census+HUD,20035,Greenville,ME,F_80_84,29.43722
2012,Census+HUD,30006,Dover,NH,F_80_84,161.43345
2012,Census+HUD,20001,Augusta,ME,F_85_110,1103.61574
2012,Census+HUD,20002,Bangor,ME,F_85_110,1850.96213
2012,Census+HUD,20003,Bar Harbor,ME,F_85_110,161.06480000000002
2012,Census+HUD,20005,Belfast,ME,F_85_110,270.93045
2012,Census+HUD,20006,Biddeford,ME,F_85_110,1122.3072
2012,Census+HUD,20007,Blue Hill,ME,F_85_110,226.31062
2012,Census+HUD,20008,Boothbay Harbor,ME,F_85_110,136.0931
2012,Census+HUD,20009,Bridgton,ME,F_85_110,297.63904
2012,Census+HUD,20010,Brunswick,ME,F_85_110,1183.0979
2012,Census+HUD,20011,Calais,ME,F_85_110,178.17793
2012,Census+HUD,20012,Caribou,ME,F_85_110,315.41601000000003
2012,Census+HUD,20013,Damariscotta,ME,F_85_110,236.57205
2012,Census+HUD,20014,Dover-Foxcroft,ME,F_85_110,316.69648
2012,Census+HUD,20015,Ellsworth,ME,F_85_110,444.81785
2012,Census+HUD,20016,Farmington,ME,F_85_110,497.32775
2012,Census+HUD,20017,Fort Kent,ME,F_85_110,239.33364
2012,Census+HUD,20018,Houlton,ME,F_85_110,280.05440000000004
2012,Census+HUD,20019,Lewiston,ME,F_85_110,1602.77782
2012,Census+HUD,20020,Lincoln,ME,F_85_110,175.80255
2012,Census+HUD,20021,Machias,ME,F_85_110,241.68067
2012,Census+HUD,20022,Millinocket,ME,F_85_110,150.82739999999998
2012,Census+HUD,20023,Norway,ME,F_85_110,382.99512000000004
2012,Census+HUD,20024,Pittsfield,ME,F_85_110,250.71201000000002
2012,Census+HUD,20025,Portland,ME,F_85_110,4115.589489999999
2012,Census+HUD,20026,Presque Isle,ME,F_85_110,374.10087
2012,Census+HUD,20027,Rockland,ME,F_85_110,982.01771
2012,Census+HUD,20028,Rumford,ME,F_85_110,238.60985
2012,Census+HUD,20029,Sanford,ME,F_85_110,644.6592
2012,Census+HUD,20030,Skowhegan,ME,F_85_110,400.73905999999994
2012,Census+HUD,20031,Waterville,ME,F_85_110,1027.8218
2012,Census+HUD,20033,York,ME,F_85_110,693.1008
2012,Census+HUD,20035,Greenville,ME,F_85_110,33.76704
2012,Census+HUD,30006,Dover,NH,F_85_110,169.3728
2012,Census+HUD,20001,Augusta,ME,M_00_04,1817.52436
2012,Census+HUD,20002,Bangor,ME,M_00_04,3324.00958
2012,Census+HUD,20003,Bar Harbor,ME,M_00_04,208.97760000000002
2012,Census+HUD,20005,Belfast,ME,M_00_04,554.0500000000001
2012,Census+HUD,20006,Biddeford,ME,M_00_04,2018.2045099999998
2012,Census+HUD,20007,Blue Hill,ME,M_00_04,293.63244
2012,Census+HUD,20008,Boothbay Harbor,ME,M_00_04,145.80044
2012,Census+HUD,20009,Bridgton,ME,M_00_04,482.31919000000005
2012,Census+HUD,20010,Brunswick,ME,M_00_04,1864.28294
2012,Census+HUD,20011,Calais,ME,M_00_04,303.5095
2012,Census+HUD,20012,Caribou,ME,M_00_04,454.73127
2012,Census+HUD,20013,Damariscotta,ME,M_00_04,253.44642
2012,Census+HUD,20014,Dover-Foxcroft,ME,M_00_04,436.21924
2012,Census+HUD,20015,Ellsworth,ME,M_00_04,603.67146
2012,Census+HUD,20016,Farmington,ME,M_00_04,980.02144
2012,Census+HUD,20017,Fort Kent,ME,M_00_04,345.04428
2012,Census+HUD,20018,Houlton,ME,M_00_04,411.65429
2012,Census+HUD,20019,Lewiston,ME,M_00_04,3577.98686
2012,Census+HUD,20020,Lincoln,ME,M_00_04,318.0468
2012,Census+HUD,20021,Machias,ME,M_00_04,411.6805
2012,Census+HUD,20022,Millinocket,ME,M_00_04,270.5364
2012,Census+HUD,20023,Norway,ME,M_00_04,661.43397
2012,Census+HUD,20024,Pittsfield,ME,M_00_04,470.41738
2012,Census+HUD,20025,Portland,ME,M_00_04,6487.90406
2012,Census+HUD,20026,Presque Isle,ME,M_00_04,539.33649
2012,Census+HUD,20027,Rockland,ME,M_00_04,1174.77454
2012,Census+HUD,20028,Rumford,ME,M_00_04,413.54804
2012,Census+HUD,20029,Sanford,ME,M_00_04,1159.26736
2012,Census+HUD,20030,Skowhegan,ME,M_00_04,761.24938
2012,Census+HUD,20031,Waterville,ME,M_00_04,1832.00499
2012,Census+HUD,20033,York,ME,M_00_04,1246.37814
2012,Census+HUD,20035,Greenville,ME,M_00_04,42.750319999999995
2012,Census+HUD,30006,Dover,NH,M_00_04,304.57699
2012,Census+HUD,20001,Augusta,ME,M_05_09,1983.1253199999999
2012,Census+HUD,20002,Bangor,ME,M_05_09,3661.30175
2012,Census+HUD,20003,Bar Harbor,ME,M_05_09,252.4704
2012,Census+HUD,20005,Belfast,ME,M_05_09,609.455
2012,Census+HUD,20006,Biddeford,ME,M_05_09,2248.1216099999997
2012,Census+HUD,20007,Blue Hill,ME,M_05_09,354.74376
2012,Census+HUD,20008,Boothbay Harbor,ME,M_05_09,166.92818
