year,agesex_grp,hsanum,hsacity,hsastate,hsa_pop
2016,F_80_84,20016,Farmington,ME,455.60733999999997
2016,F_80_84,20017,Fort Kent,ME,198.5536
2016,F_80_84,20018,Houlton,ME,287.70011
2016,F_80_84,20019,Lewiston,ME,1459.71882
2016,F_80_84,20020,Lincoln,ME,159.13333
2016,F_80_84,20021,Machias,ME,219.34848000000002
2016,F_80_84,20022,Millinocket,ME,130.6333
2016,F_80_84,20023,Norway,ME,382.2322
2016,F_80_84,20024,Pittsfield,ME,231.99360000000001
2016,F_80_84,20025,Portland,ME,3185.91198
2016,F_80_84,20026,Presque Isle,ME,369.9584
2016,F_80_84,20027,Rockland,ME,761.9423400000001
2016,F_80_84,20028,Rumford,ME,210.7274
2016,F_80_84,20029,Sanford,ME,555.56886
2016,F_80_84,20030,Skowhegan,ME,381.60541000000006
2016,F_80_84,20031,Waterville,ME,848.49884
2016,F_80_84,20033,York,ME,592.57494
2016,F_80_84,20035,Greenville,ME,36.77125
2016,F_80_84,30006,Dover,NH,177.79008000000002
2016,F_80_84,30022,Portsmouth,NH,0
2016,F_85_110,20001,Augusta,ME,1073.98479
2016,F_85_110,20002,Bangor,ME,2007.15138
2016,F_85_110,20003,Bar Harbor,ME,194.31366
2016,F_85_110,20005,Belfast,ME,281.49023999999997
2016,F_85_110,20006,Biddeford,ME,1267.7852500000001
2016,F_85_110,20007,Blue Hill,ME,237.2446
2016,F_85_110,20008,Boothbay Harbor,ME,134.72098
2016,F_85_110,20009,Bridgton,ME,309.17541
2016,F_85_110,20010,Brunswick,ME,1219.30118
2016,F_85_110,20011,Calais,ME,213.22673
2016,F_85_110,20012,Caribou,ME,326.41067
2016,F_85_110,20013,Damariscotta,ME,235.51916
2016,F_85_110,20014,Dover-Foxcroft,ME,299.69805
2016,F_85_110,20015,Ellsworth,ME,481.77128000000005
2016,F_85_110,20016,Farmington,ME,526.99083
2016,F_85_110,20017,Fort Kent,ME,242.69632
2016,F_85_110,20018,Houlton,ME,348.82475
2016,F_85_110,20019,Lewiston,ME,1585.48757
2016,F_85_110,20020,Lincoln,ME,192.89715
2016,F_85_110,20021,Machias,ME,217.61792000000003
2016,F_85_110,20022,Millinocket,ME,158.43174
2016,F_85_110,20023,Norway,ME,417.28105
2016,F_85_110,20024,Pittsfield,ME,250.46984
2016,F_85_110,20025,Portland,ME,4173.84061
2016,F_85_110,20026,Presque Isle,ME,452.20808
2016,F_85_110,20027,Rockland,ME,938.9138399999999
2016,F_85_110,20028,Rumford,ME,230.65206
2016,F_85_110,20029,Sanford,ME,723.74225
2016,F_85_110,20030,Skowhegan,ME,375.57251
2016,F_85_110,20031,Waterville,ME,971.02079
2016,F_85_110,20033,York,ME,771.95025
2016,F_85_110,20035,Greenville,ME,35.95593
2016,F_85_110,30006,Dover,NH,231.608
2016,F_85_110,30022,Portsmouth,NH,0
2016,M_00_04,20001,Augusta,ME,1840.4435400000002
2016,M_00_04,20002,Bangor,ME,3069.4867400000003
2016,M_00_04,20003,Bar Harbor,ME,239.58318
2016,M_00_04,20005,Belfast,ME,538.68054
2016,M_00_04,20006,Biddeford,ME,1922.77537
2016,M_00_04,20007,Blue Hill,ME,292.5158
2016,M_00_04,20008,Boothbay Harbor,ME,137.80913999999999
2016,M_00_04,20009,Bridgton,ME,488.53767000000005
2016,M_00_04,20010,Brunswick,ME,1923.23284
2016,M_00_04,20011,Calais,ME,331.92153
2016,M_00_04,20012,Caribou,ME,392.45578
2016,M_00_04,20013,Damariscotta,ME,240.91788
2016,M_00_04,20014,Dover-Foxcroft,ME,423.84443000000005
2016,M_00_04,20015,Ellsworth,ME,613.63108
2016,M_00_04,20016,Farmington,ME,909.49384
2016,M_00_04,20017,Fort Kent,ME,291.80288
2016,M_00_04,20018,Houlton,ME,429.69397
2016,M_00_04,20019,Lewiston,ME,3431.99653
2016,M_00_04,20020,Lincoln,ME,294.11127
2016,M_00_04,20021,Machias,ME,338.75712000000004
2016,M_00_04,20022,Millinocket,ME,239.11236
2016,M_00_04,20023,Norway,ME,645.0909499999999
2016,M_00_04,20024,Pittsfield,ME,436.3124
2016,M_00_04,20025,Portland,ME,6660.3967299999995
2016,M_00_04,20026,Presque Isle,ME,543.70672
2016,M_00_04,20027,Rockland,ME,1230.0653
2016,M_00_04,20028,Rumford,ME,357.21941
2016,M_00_04,20029,Sanford,ME,1097.65733
2016,M_00_04,20030,Skowhegan,ME,716.52831
2016,M_00_04,20031,Waterville,ME,1784.81431
2016,M_00_04,20033,York,ME,1170.77157
2016,M_00_04,20035,Greenville,ME,49.27871
2016,M_00_04,30006,Dover,NH,351.26624000000004
2016,M_00_04,30022,Portsmouth,NH,0
2016,M_05_09,20001,Augusta,ME,1876.86426
2016,M_05_09,20002,Bangor,ME,3339.86926
2016,M_05_09,20003,Bar Harbor,ME,243.80321999999998
2016,M_05_09,20005,Belfast,ME,601.84482
2016,M_05_09,20006,Biddeford,ME,2121.3628
2016,M_05_09,20007,Blue Hill,ME,297.6682
2016,M_05_09,20008,Boothbay Harbor,ME,160.58432
2016,M_05_09,20009,Bridgton,ME,512.83516
2016,M_05_09,20010,Brunswick,ME,2026.8672199999999
2016,M_05_09,20011,Calais,ME,357.35613
2016,M_05_09,20012,Caribou,ME,410.33803
2016,M_05_09,20013,Damariscotta,ME,280.73344
2016,M_05_09,20014,Dover-Foxcroft,ME,454.70212
2016,M_05_09,20015,Ellsworth,ME,630.00818
2016,M_05_09,20016,Farmington,ME,1024.76162
2016,M_05_09,20017,Fort Kent,ME,305.09888
2016,M_05_09,20018,Houlton,ME,451.13133999999997
2016,M_05_09,20019,Lewiston,ME,3551.52798
2016,M_05_09,20020,Lincoln,ME,320.55474
2016,M_05_09,20021,Machias,ME,364.71552
2016,M_05_09,20022,Millinocket,ME,260.20631
2016,M_05_09,20023,Norway,ME,715.1712500000001
2016,M_05_09,20024,Pittsfield,ME,481.99646
2016,M_05_09,20025,Portland,ME,6796.34542
2016,M_05_09,20026,Presque Isle,ME,568.48072
2016,M_05_09,20027,Rockland,ME,1258.8607
2016,M_05_09,20028,Rumford,ME,396.85463
2016,M_05_09,20029,Sanford,ME,1211.0252
2016,M_05_09,20030,Skowhegan,ME,797.62653
2016,M_05_09,20031,Waterville,ME,1835.95223
2016,M_05_09,20033,York,ME,1291.6908
2016,M_05_09,20035,Greenville,ME,52.52549
2016,M_05_09,30006,Dover,NH,387.54560000000004
2016,M_05_09,30022,Portsmouth,NH,0
2016,M_10_14,20001,Augusta,ME,2017.07102
2016,M_10_14,20002,Bangor,ME,3533.65234
2016,M_10_14,20003,Bar Harbor,ME,279.0981
2016,M_10_14,20005,Belfast,ME,623.28684
2016,M_10_14,20006,Biddeford,ME,2298.65918
2016,M_10_14,20007,Blue Hill,ME,340.76099999999997
2016,M_10_14,20008,Boothbay Harbor,ME,177.5692
2016,M_10_14,20009,Bridgton,ME,558.36745
2016,M_10_14,20010,Brunswick,ME,2159.6470799999997
2016,M_10_14,20011,Calais,ME,373.88862
2016,M_10_14,20012,Caribou,ME,438.47277
2016,M_10_14,20013,Damariscotta,ME,310.4264
2016,M_10_14,20014,Dover-Foxcroft,ME,495.69736
2016,M_10_14,20015,Ellsworth,ME,711.20607
2016,M_10_14,20016,Farmington,ME,1025.39408
2016,M_10_14,20017,Fort Kent,ME,326.01792
2016,M_10_14,20018,Houlton,ME,481.15779
2016,M_10_14,20019,Lewiston,ME,3487.80797
2016,M_10_14,20020,Lincoln,ME,337.78596
2016,M_10_14,20021,Machias,ME,381.58848
2016,M_10_14,20022,Millinocket,ME,274.33059
2016,M_10_14,20023,Norway,ME,780.4114500000001
2016,M_10_14,20024,Pittsfield,ME,522.0767599999999
2016,M_10_14,20025,Portland,ME,7386.86562
2016,M_10_14,20026,Presque Isle,ME,607.45848
2016,M_10_14,20027,Rockland,ME,1400.62236
2016,M_10_14,20028,Rumford,ME,431.52002
2016,M_10_14,20029,Sanford,ME,1312.2386199999999
2016,M_10_14,20030,Skowhegan,ME,880.8100400000001
2016,M_10_14,20031,Waterville,ME,1970.54892
2016,M_10_14,20033,York,ME,1399.64598
2016,M_10_14,20035,Greenville,ME,57.88516
2016,M_10_14,30006,Dover,NH,419.93536
2016,M_10_14,30022,Portsmouth,NH,0
2016,M_15_19,20001,Augusta,ME,2145.3371700000002
2016,M_15_19,20002,Bangor,ME,4619.19786
2016,M_15_19,20003,Bar Harbor,ME,281.39993999999996
2016,M_15_19,20005,Belfast,ME,707.87415
2016,M_15_19,20006,Biddeford,ME,2263.43217
2016,M_15_19,20007,Blue Hill,ME,343.5714
2016,M_15_19,20008,Boothbay Harbor,ME,200.15136999999999
2016,M_15_19,20009,Bridgton,ME,617.6043999999999
2016,M_15_19,20010,Brunswick,ME,2230.1123199999997
2016,M_15_19,20011,Calais,ME,380.67118
2016,M_15_19,20012,Caribou,ME,500.46457
2016,M_15_19,20013,Damariscotta,ME,349.90454
2016,M_15_19,20014,Dover-Foxcroft,ME,587.96459
2016,M_15_19,20015,Ellsworth,ME,718.12323
2016,M_15_19,20016,Farmington,ME,1268.34601
2016,M_15_19,20017,Fort Kent,ME,372.11071999999996
2016,M_15_19,20018,Houlton,ME,552.88216
2016,M_15_19,20019,Lewiston,ME,3689.67695
2016,M_15_19,20020,Lincoln,ME,447.64989
2016,M_15_19,20021,Machias,ME,388.51072000000005
2016,M_15_19,20022,Millinocket,ME,361.69014
2016,M_15_19,20023,Norway,ME,881.21495
2016,M_15_19,20024,Pittsfield,ME,617.8515199999999
2016,M_15_19,20025,Portland,ME,8005.39599
2016,M_15_19,20026,Presque Isle,ME,693.34168
2016,M_15_19,20027,Rockland,ME,1347.86657
2016,M_15_19,20028,Rumford,ME,490.09046
2016,M_15_19,20029,Sanford,ME,1292.12853
2016,M_15_19,20030,Skowhegan,ME,953.9012100000001
2016,M_15_19,20031,Waterville,ME,2115.64051
2016,M_15_19,20033,York,ME,1378.1963700000001
2016,M_15_19,20035,Greenville,ME,66.09275
2016,M_15_19,30006,Dover,NH,413.49984
2016,M_15_19,30022,Portsmouth,NH,0
2016,M_20_24,20001,Augusta,ME,2095.07261
2016,M_20_24,20002,Bangor,ME,4834.115320000001
2016,M_20_24,20003,Bar Harbor,ME,265.86251999999996
2016,M_20_24,20005,Belfast,ME,587.74998
2016,M_20_24,20006,Biddeford,ME,2185.62306
2016,M_20_24,20007,Blue Hill,ME,324.6012
2016,M_20_24,20008,Boothbay Harbor,ME,158.84723
2016,M_20_24,20009,Bridgton,ME,558.73087
2016,M_20_24,20010,Brunswick,ME,2086.39008
2016,M_20_24,20011,Calais,ME,362.01914
2016,M_20_24,20012,Caribou,ME,475.42942
2016,M_20_24,20013,Damariscotta,ME,277.69666
2016,M_20_24,20014,Dover-Foxcroft,ME,500.42201
2016,M_20_24,20015,Ellsworth,ME,679.14504
2016,M_20_24,20016,Farmington,ME,1150.84607
2016,M_20_24,20017,Fort Kent,ME,353.49631999999997
2016,M_20_24,20018,Houlton,ME,529.87486
2016,M_20_24,20019,Lewiston,ME,3538.1037499999998
2016,M_20_24,20020,Lincoln,ME,471.65157
2016,M_20_24,20021,Machias,ME,369.47456
2016,M_20_24,20022,Millinocket,ME,379.90684
2016,M_20_24,20023,Norway,ME,676.2944
2016,M_20_24,20024,Pittsfield,ME,566.11392
2016,M_20_24,20025,Portland,ME,7966.65964
2016,M_20_24,20026,Presque Isle,ME,658.65808
2016,M_20_24,20027,Rockland,ME,1302.9385
2016,M_20_24,20028,Rumford,ME,378.74337
2016,M_20_24,20029,Sanford,ME,1247.70954
2016,M_20_24,20030,Skowhegan,ME,761.94931
2016,M_20_24,20031,Waterville,ME,2020.3519000000001
2016,M_20_24,20033,York,ME,1330.81866
2016,M_20_24,20035,Greenville,ME,51.31753
2016,M_20_24,30006,Dover,NH,399.28512
2016,M_20_24,30022,Portsmouth,NH,0
2016,M_25_29,20001,Augusta,ME,2046.58402
2016,M_25_29,20002,Bangor,ME,4796.7728
2016,M_25_29,20003,Bar Harbor,ME,287.34636
2016,M_25_29,20005,Belfast,ME,605.80008
2016,M_25_29,20006,Biddeford,ME,2282.40056
2016,M_25_29,20007,Blue Hill,ME,350.8316
2016,M_25_29,20008,Boothbay Harbor,ME,154.98702999999998
2016,M_25_29,20009,Bridgton,ME,598.34676
2016,M_25_29,20010,Brunswick,ME,2290.0385399999996
2016,M_25_29,20011,Calais,ME,305.63911
2016,M_25_29,20012,Caribou,ME,407.00001000000003
2016,M_25_29,20013,Damariscotta,ME,270.94826
2016,M_25_29,20014,Dover-Foxcroft,ME,486.43586999999997
2016,M_25_29,20015,Ellsworth,ME,709.68121
2016,M_25_29,20016,Farmington,ME,1087.6708700000001
2016,M_25_29,20017,Fort Kent,ME,302.61696
2016,M_25_29,20018,Houlton,ME,459.3171
2016,M_25_29,20019,Lewiston,ME,3459.5885
2016,M_25_29,20020,Lincoln,ME,463.34955
2016,M_25_29,20021,Machias,ME,311.93344
2016,M_25_29,20022,Millinocket,ME,371.81696999999997
2016,M_25_29,20023,Norway,ME,719.94135000000006
2016,M_25_29,20024,Pittsfield,ME,587.16156
2016,M_25_29,20025,Portland,ME,8542.987299999999
2016,M_25_29,20026,Presque Isle,ME,563.85624
2016,M_25_29,20027,Rockland,ME,1338.8628
2016,M_25_29,20028,Rumford,ME,400.73255
2016,M_25_29,20029,Sanford,ME,1302.95704
2016,M_25_29,20030,Skowhegan,ME,830.87149
2016,M_25_29,20031,Waterville,ME,1998.3189900000002
2016,M_25_29,20033,York,ME,1389.74616
2016,M_25_29,20035,Greenville,ME,49.383869999999995
2016,M_25_29,30006,Dover,NH,416.96512
2016,M_25_29,30022,Portsmouth,NH,0
2016,M_30_34,20001,Augusta,ME,1997.92001
2016,M_30_34,20002,Bangor,ME,3894.80816
2016,M_30_34,20003,Bar Harbor,ME,269.89074
2016,M_30_34,20005,Belfast,ME,531.36027
2016,M_30_34,20006,Biddeford,ME,2296.33652
2016,M_30_34,20007,Blue Hill,ME,329.51939999999996
2016,M_30_34,20008,Boothbay Harbor,ME,153.63595999999998
2016,M_30_34,20009,Bridgton,ME,587.00997
2016,M_30_34,20010,Brunswick,ME,2323.75976
2016,M_30_34,20011,Calais,ME,336.16063
2016,M_30_34,20012,Caribou,ME,399.84711
2016,M_30_34,20013,Damariscotta,ME,268.58632
2016,M_30_34,20014,Dover-Foxcroft,ME,482.10297
2016,M_30_34,20015,Ellsworth,ME,680.52468
2016,M_30_34,20016,Farmington,ME,963.39221
2016,M_30_34,20017,Fort Kent,ME,297.29856
2016,M_30_34,20018,Houlton,ME,445.194
2016,M_30_34,20019,Lewiston,ME,3366.77802
2016,M_30_34,20020,Lincoln,ME,375.04577
2016,M_30_34,20021,Machias,ME,343.08352
2016,M_30_34,20022,Millinocket,ME,302.57567
2016,M_30_34,20023,Norway,ME,695.4514
2016,M_30_34,20024,Pittsfield,ME,500.5114
2016,M_30_34,20025,Portland,ME,8455.95946
2016,M_30_34,20026,Presque Isle,ME,553.94664
2016,M_30_34,20027,Rockland,ME,1365.50709
2016,M_30_34,20028,Rumford,ME,385.1558
2016,M_30_34,20029,Sanford,ME,1310.91268
2016,M_30_34,20030,Skowhegan,ME,749.85727
2016,M_30_34,20031,Waterville,ME,1904.25521
2016,M_30_34,20033,York,ME,1398.23172
2016,M_30_34,20035,Greenville,ME,53.76297
2016,M_30_34,30006,Dover,NH,419.51104000000004
2016,M_30_34,30022,Portsmouth,NH,0
2016,M_35_39,20001,Augusta,ME,1950.84524
2016,M_35_39,20002,Bangor,ME,3554.8579
2016,M_35_39,20003,Bar Harbor,ME,260.8752
2016,M_35_39,20005,Belfast,ME,659.37885000000006
2016,M_35_39,20006,Biddeford,ME,2155.42848
2016,M_35_39,20007,Blue Hill,ME,318.512
2016,M_35_39,20008,Boothbay Harbor,ME,153.05693
2016,M_35_39,20009,Bridgton,ME,573.11374
2016,M_35_39,20010,Brunswick,ME,2142.9525599999997
2016,M_35_39,20011,Calais,ME,335.73672
2016,M_35_39,20012,Caribou,ME,407.23844
2016,M_35_39,20013,Damariscotta,ME,267.57406
2016,M_35_39,20014,Dover-Foxcroft,ME,461.19107
2016,M_35_39,20015,Ellsworth,ME,660.86392
2016,M_35_39,20016,Farmington,ME,916.61093
2016,M_35_39,20017,Fort Kent,ME,302.79424
2016,M_35_39,20018,Houlton,ME,448.84873999999996
2016,M_35_39,20019,Lewiston,ME,3404.73311
2016,M_35_39,20020,Lincoln,ME,339.69169
2016,M_35_39,20021,Machias,ME,342.65088000000003
2016,M_35_39,20022,Millinocket,ME,275.10158
2016,M_35_39,20023,Norway,ME,756.881
2016,M_35_39,20024,Pittsfield,ME,506.63718
2016,M_35_39,20025,Portland,ME,7789.95028
2016,M_35_39,20026,Presque Isle,ME,564.18656
2016,M_35_39,20027,Rockland,ME,1369.42443
2016,M_35_39,20028,Rumford,ME,416.77452
2016,M_35_39,20029,Sanford,ME,1230.4723199999999
2016,M_35_39,20030,Skowhegan,ME,831.31204
2016,M_35_39,20031,Waterville,ME,1938.59114
2016,M_35_39,20033,York,ME,1312.43328
2016,M_35_39,20035,Greenville,ME,52.40998
2016,M_35_39,30006,Dover,NH,393.76896000000005
2016,M_35_39,30022,Portsmouth,NH,0
2016,M_40_44,20001,Augusta,ME,1949.7654400000001
2016,M_40_44,20002,Bangor,ME,3533.46422
2016,M_40_44,20003,Bar Harbor,ME,281.78358
2016,M_40_44,20005,Belfast,ME,641.3403599999999
2016,M_40_44,20006,Biddeford,ME,2203.04301
2016,M_40_44,20007,Blue Hill,ME,344.0398
2016,M_40_44,20008,Boothbay Harbor,ME,167.14666
2016,M_40_44,20009,Bridgton,ME,557.63601
2016,M_40_44,20010,Brunswick,ME,2102.79346
2016,M_40_44,20011,Calais,ME,351.42139000000003
2016,M_40_44,20012,Caribou,ME,430.84301
2016,M_40_44,20013,Damariscotta,ME,292.20572
2016,M_40_44,20014,Dover-Foxcroft,ME,532.02479
2016,M_40_44,20015,Ellsworth,ME,710.63954
2016,M_40_44,20016,Farmington,ME,983.51531
2016,M_40_44,20017,Fort Kent,ME,320.34496
2016,M_40_44,20018,Houlton,ME,472.42529
2016,M_40_44,20019,Lewiston,ME,3303.03639
2016,M_40_44,20020,Lincoln,ME,336.98271
2016,M_40_44,20021,Machias,ME,358.65856
2016,M_40_44,20022,Millinocket,ME,273.51162
2016,M_40_44,20023,Norway,ME,760.6998
2016,M_40_44,20024,Pittsfield,ME,531.4929
2016,M_40_44,20025,Portland,ME,7463.748629999999
2016,M_40_44,20026,Presque Isle,ME,596.88824
2016,M_40_44,20027,Rockland,ME,1469.8322
2016,M_40_44,20028,Rumford,ME,420.39925999999997
2016,M_40_44,20029,Sanford,ME,1257.65409
2016,M_40_44,20030,Skowhegan,ME,908.97202
2016,M_40_44,20031,Waterville,ME,1941.1728200000002
2016,M_40_44,20033,York,ME,1341.42561
2016,M_40_44,20035,Greenville,ME,63.53023999999999
2016,M_40_44,30006,Dover,NH,402.46752000000004
2016,M_40_44,30022,Portsmouth,NH,0
2016,M_45_49,20001,Augusta,ME,2360.50377
2016,M_45_49,20002,Bangor,ME,4077.31268
2016,M_45_49,20003,Bar Harbor,ME,318.4212
2016,M_45_49,20005,Belfast,ME,711.84156
2016,M_45_49,20006,Biddeford,ME,2631.9608900000003
2016,M_45_49,20007,Blue Hill,ME,388.772
2016,M_45_49,20008,Boothbay Harbor,ME,197.64224
2016,M_45_49,20009,Bridgton,ME,650.95762
2016,M_45_49,20010,Brunswick,ME,2553.38966
2016,M_45_49,20011,Calais,ME,406.10578
2016,M_45_49,20012,Caribou,ME,520.73112
2016,M_45_49,20013,Damariscotta,ME,345.51808
2016,M_45_49,20014,Dover-Foxcroft,ME,614.0483800000001
2016,M_45_49,20015,Ellsworth,ME,805.59358
2016,M_45_49,20016,Farmington,ME,1127.07217
2016,M_45_49,20017,Fort Kent,ME,387.17951999999997
2016,M_45_49,20018,Houlton,ME,568.32966
2016,M_45_49,20019,Lewiston,ME,3857.47896
2016,M_45_49,20020,Lincoln,ME,390.72646
2016,M_45_49,20021,Machias,ME,414.46912000000003
2016,M_45_49,20022,Millinocket,ME,317.62924
2016,M_45_49,20023,Norway,ME,877.886
2016,M_45_49,20024,Pittsfield,ME,617.68984
2016,M_45_49,20025,Portland,ME,8784.16801
2016,M_45_49,20026,Presque Isle,ME,721.4188800000001
2016,M_45_49,20027,Rockland,ME,1565.07348
2016,M_45_49,20028,Rumford,ME,484.83669000000003
2016,M_45_49,20029,Sanford,ME,1502.51101
2016,M_45_49,20030,Skowhegan,ME,1059.22928
2016,M_45_49,20031,Waterville,ME,2315.7161
2016,M_45_49,20033,York,ME,1602.59229
2016,M_45_49,20035,Greenville,ME,73.25866
2016,M_45_49,30006,Dover,NH,480.82528
2016,M_45_49,30022,Portsmouth,NH,0
2016,M_50_54,20001,Augusta,ME,2629.6841999999997
2016,M_50_54,20002,Bangor,ME,4694.2362
2016,M_50_54,20003,Bar Harbor,ME,375.19991999999996
2016,M_50_54,20005,Belfast,ME,777.27864
2016,M_50_54,20006,Biddeford,ME,3023.71621
2016,M_50_54,20007,Blue Hill,ME,458.0952
2016,M_50_54,20008,Boothbay Harbor,ME,234.89317
2016,M_50_54,20009,Bridgton,ME,738.9647600000001
2016,M_50_54,20010,Brunswick,ME,2777.39186
2016,M_50_54,20011,Calais,ME,490.03996
2016,M_50_54,20012,Caribou,ME,623.01759
2016,M_50_54,20013,Damariscotta,ME,410.64014
2016,M_50_54,20014,Dover-Foxcroft,ME,729.96613
2016,M_50_54,20015,Ellsworth,ME,952.51656
2016,M_50_54,20016,Farmington,ME,1426.42443
2016,M_50_54,20017,Fort Kent,ME,463.23264
2016,M_50_54,20018,Houlton,ME,678.51792
2016,M_50_54,20019,Lewiston,ME,4373.60539
2016,M_50_54,20020,Lincoln,ME,450.69517
2016,M_50_54,20021,Machias,ME,500.13184
2016,M_50_54,20022,Millinocket,ME,366.89468
2016,M_50_54,20023,Norway,ME,1089.59565
2016,M_50_54,20024,Pittsfield,ME,704.2428199999999
2016,M_50_54,20025,Portland,ME,9446.02311
2016,M_50_54,20026,Presque Isle,ME,863.12616
2016,M_50_54,20027,Rockland,ME,1792.8312799999999
2016,M_50_54,20028,Rumford,ME,603.11585
2016,M_50_54,20029,Sanford,ME,1726.1528899999998
2016,M_50_54,20030,Skowhegan,ME,1200.9045200000003
2016,M_50_54,20031,Waterville,ME,2569.2788100000002
2016,M_50_54,20033,York,ME,1841.13081
2016,M_50_54,20035,Greenville,ME,87.94529999999999
2016,M_50_54,30006,Dover,NH,552.3939200000001
2016,M_50_54,30022,Portsmouth,NH,0
2016,M_55_59,20001,Augusta,ME,2893.34528
2016,M_55_59,20002,Bangor,ME,5033.15742
2016,M_55_59,20003,Bar Harbor,ME,420.46943999999996
2016,M_55_59,20005,Belfast,ME,857.93139
2016,M_55_59,20006,Biddeford,ME,3195.2059400000003
2016,M_55_59,20007,Blue Hill,ME,513.3664
2016,M_55_59,20008,Boothbay Harbor,ME,267.31885
2016,M_55_59,20009,Bridgton,ME,781.4788
2016,M_55_59,20010,Brunswick,ME,2971.0107
2016,M_55_59,20011,Calais,ME,541.33307
2016,M_55_59,20012,Caribou,ME,689.77799
2016,M_55_59,20013,Damariscotta,ME,467.3267
2016,M_55_59,20014,Dover-Foxcroft,ME,888.63158
2016,M_55_59,20015,Ellsworth,ME,1065.2152700000001
2016,M_55_59,20016,Farmington,ME,1570.5848799999999
2016,M_55_59,20017,Fort Kent,ME,512.87104
2016,M_55_59,20018,Houlton,ME,749.47571
2016,M_55_59,20019,Lewiston,ME,4373.04986
2016,M_55_59,20020,Lincoln,ME,482.13960000000003
2016,M_55_59,20021,Machias,ME,552.4812800000001
2016,M_55_59,20022,Millinocket,ME,393.00088
2016,M_55_59,20023,Norway,ME,1231.6230500000001
2016,M_55_59,20024,Pittsfield,ME,757.74256
2016,M_55_59,20025,Portland,ME,9533.44304
2016,M_55_59,20026,Presque Isle,ME,955.61576
2016,M_55_59,20027,Rockland,ME,1893.1010099999999
2016,M_55_59,20028,Rumford,ME,681.56523
2016,M_55_59,20029,Sanford,ME,1824.05146
2016,M_55_59,20030,Skowhegan,ME,1301.2763400000001
2016,M_55_59,20031,Waterville,ME,2810.15727
2016,M_55_59,20033,York,ME,1945.55034
2016,M_55_59,20035,Greenville,ME,110.86594
2016,M_55_59,30006,Dover,NH,583.72288
2016,M_55_59,30022,Portsmouth,NH,0
2016,M_60_64,20001,Augusta,ME,2627.10106
2016,M_60_64,20002,Bangor,ME,4534.94586
2016,M_60_64,20003,Bar Harbor,ME,450.20153999999997
2016,M_60_64,20005,Belfast,ME,899.68425
2016,M_60_64,20006,Biddeford,ME,2853.0007
2016,M_60_64,20007,Blue Hill,ME,549.6673999999999
2016,M_60_64,20008,Boothbay Harbor,ME,267.70486999999997
2016,M_60_64,20009,Bridgton,ME,715.8815500000001
2016,M_60_64,20010,Brunswick,ME,2678.95988
2016,M_60_64,20011,Calais,ME,564.22421
2016,M_60_64,20012,Caribou,ME,654.72878
2016,M_60_64,20013,Damariscotta,ME,468.00154
2016,M_60_64,20014,Dover-Foxcroft,ME,839.0896
2016,M_60_64,20015,Ellsworth,ME,1136.16406
2016,M_60_64,20016,Farmington,ME,1442.54235
2016,M_60_64,20017,Fort Kent,ME,486.81088
2016,M_60_64,20018,Houlton,ME,711.12287
2016,M_60_64,20019,Lewiston,ME,3746.15771
2016,M_60_64,20020,Lincoln,ME,427.56826
2016,M_60_64,20021,Machias,ME,575.84384
2016,M_60_64,20022,Millinocket,ME,349.50885999999997
2016,M_60_64,20023,Norway,ME,1159.52335
2016,M_60_64,20024,Pittsfield,ME,691.38582
2016,M_60_64,20025,Portland,ME,8537.093060000001
2016,M_60_64,20026,Presque Isle,ME,907.05872
2016,M_60_64,20027,Rockland,ME,2116.22447
2016,M_60_64,20028,Rumford,ME,641.42365
2016,M_60_64,20029,Sanford,ME,1628.6962999999998
2016,M_60_64,20030,Skowhegan,ME,1212.2660899999998
2016,M_60_64,20031,Waterville,ME,2582.66376
2016,M_60_64,20033,York,ME,1737.1827
2016,M_60_64,20035,Greenville,ME,106.26979
2016,M_60_64,30006,Dover,NH,521.2064
2016,M_60_64,30022,Portsmouth,NH,0
2016,M_65_69,20001,Augusta,ME,2304.8826400000003
2016,M_65_69,20002,Bangor,ME,4020.24418
2016,M_65_69,20003,Bar Harbor,ME,418.93487999999996
2016,M_65_69,20005,Belfast,ME,865.82976
2016,M_65_69,20006,Biddeford,ME,2536.34472
2016,M_65_69,20007,Blue Hill,ME,511.4928
2016,M_65_69,20008,Boothbay Harbor,ME,289.70801
2016,M_65_69,20009,Bridgton,ME,629.3096800000001
2016,M_65_69,20010,Brunswick,ME,2451.98766
2016,M_65_69,20011,Calais,ME,530.73532
2016,M_65_69,20012,Caribou,ME,598.93616
2016,M_65_69,20013,Damariscotta,ME,506.46742
2016,M_65_69,20014,Dover-Foxcroft,ME,838.82343
2016,M_65_69,20015,Ellsworth,ME,1058.87652
2016,M_65_69,20016,Farmington,ME,1296.31711
2016,M_65_69,20017,Fort Kent,ME,445.32736
2016,M_65_69,20018,Houlton,ME,649.89722
2016,M_65_69,20019,Lewiston,ME,3310.8713999999995
